account_id,client_id,account_type,balance
51316,25735,Checking,29777.87
97997,33516,Checking,58161.07
86956,41337,Saving,-944.53
77906,40571,Saving,26732.87
33183,91263,Saving,72903.31
62711,21736,Checking,36088.13
67098,87585,Saving,24585.62
77548,61705,Checking,65658.28
69729,20818,Saving,63220.82
44667,6916,Checking,69400.81
40793,40374,Checking,26942.93
84307,2319,Saving,64757.75
61725,47016,Saving,20.64
44958,8023,Saving,9456.18
72867,74167,Checking,64642.3
43864,74516,Saving,66827.64
38513,21497,Checking,59472.69
28217,73479,Checking,61580.23
31163,1901,Checking,65472.26
18485,43901,Saving,66165.65
78940,36922,Saving,85305.29
53590,26350,Saving,62513.39
22835,32070,Checking,81018.98
19060,35855,Checking,51142.03
15339,13083,Saving,62253.1
50814,73123,Checking,98536.02
44559,92528,Saving,21604.1
76254,45949,Checking,87394.12
23107,60962,Saving,97871.46
20712,45085,Saving,43500.6
54233,1106,Saving,61307.0
81980,88320,Checking,23259.64
95609,95077,Checking,68519.12
26269,8538,Checking,49672.44
81602,28524,Checking,29883.78
47547,35842,Checking,50686.59
98643,2493,Saving,77392.78
38353,60423,Checking,85805.04
77140,16029,Checking,38785.57
46325,70028,Saving,48318.27
36239,55015,Saving,40249.48
18996,86300,Checking,4342.29
79076,40899,Saving,67065.77
73969,80233,Checking,65573.92
90990,15380,Checking,93055.41
17811,76406,Checking,38167.29
60696,55386,Checking,38618.11
52949,60895,Saving,21056.16
88570,35717,Saving,16692.97
73673,97621,Checking,66786.8
42417,36790,Checking,97619.86
25070,21298,Checking,2292.5
65834,17907,Saving,930.03
92080,8292,Saving,81853.87
56000,45551,Saving,-221.1
74583,68768,Saving,16130.31
16339,87873,Saving,18223.26
69362,50657,Saving,68246.35
88828,40310,Saving,32609.55
64483,23070,Saving,38224.28
40969,71053,Saving,69236.71
44283,81144,Saving,69281.84
29783,28556,Saving,84584.22
60518,21563,Checking,20909.69
53740,53703,Checking,90401.47
30218,71806,Checking,85593.18
19072,73572,Checking,6066.13
29361,17316,Checking,13956.11
15427,21593,Checking,2674.36
52477,72627,Checking,91270.58
15540,68512,Saving,58175.66
85348,38048,Saving,32399.15
97616,29960,Checking,52183.61
17776,9262,Saving,53626.72
16126,77696,Checking,88126.82
33150,52636,Saving,51208.57
26431,16655,Saving,-975.56
46396,60594,Saving,15319.6
90943,88873,Saving,94237.87
33547,3320,Checking,39870.47
65059,1352,Saving,58680.98
52751,88370,Checking,3583.63
52107,59866,Checking,75892.56
39366,31671,Saving,69621.21
72039,27613,Checking,88789.13
76455,51651,Saving,76160.22
29395,79584,Checking,52374.29
17800,34342,Saving,65955.92
79481,18309,Checking,89088.72
25214,22957,Saving,67006.92
42674,28670,Checking,12001.96
59356,16962,Checking,582.61
82957,83093,Saving,13349.12
39979,13406,Saving,62175.69
65756,89065,Checking,47308.01
68070,61642,Checking,99299.88
62193,86579,Saving,8070.13
74371,99640,Saving,68439.76
17972,86028,Checking,20194.87
69720,89237,Checking,97753.21
24925,49520,Saving,97256.68
22183,50355,Saving,84064.71
66522,97978,Checking,76834.82
97537,12977,Checking,77348.7
66671,26243,Saving,87480.1
64033,63585,Checking,93400.12
94656,91396,Saving,70634.06
67504,8787,Saving,6370.71
69262,58497,Checking,84895.67
89218,49705,Checking,9350.57
66840,97730,Checking,46929.97
92055,12566,Saving,3574.21
30318,36885,Checking,79999.83
20401,90350,Checking,59787.4
74091,43111,Checking,38327.02
20917,18537,Saving,2294.66
33586,99562,Saving,50992.6
21415,98480,Saving,16561.55
21937,9897,Checking,-718.6
59133,38169,Checking,2120.78
90804,58162,Saving,57762.15
79453,50666,Checking,37373.73
79070,54015,Checking,37905.82
71413,2382,Saving,54540.85
54470,60423,Checking,82712.55
98891,57697,Checking,8982.02
87443,43900,Checking,47595.01
37725,37930,Checking,24232.73
19976,67806,Checking,73622.92
91059,19296,Checking,88000.4
22093,85399,Saving,59096.95
23948,1617,Saving,7832.74
95033,65473,Checking,88326.86
56870,88089,Saving,72507.82
82981,59875,Saving,7849.65
31607,43360,Saving,82748.16
76934,38570,Checking,73305.85
95144,68467,Checking,94402.99
66535,40303,Checking,97295.01
73904,60124,Saving,76145.34
42848,80758,Checking,83840.66
65564,25854,Checking,67249.81
72470,53475,Saving,94564.95
13285,83311,Saving,23410.19
22474,56659,Checking,2828.25
76932,49213,Saving,66855.55
71163,20564,Checking,19530.54
65110,51705,Saving,76363.68
29909,12575,Checking,55503.2
94485,32742,Saving,16889.54
86533,51812,Saving,9406.75
75353,76350,Checking,1159.81
87170,5003,Saving,37946.17
83779,82368,Checking,96590.92
54494,58801,Checking,66535.52
61222,60770,Saving,3429.45
42596,98165,Checking,71191.55
95757,69327,Checking,38709.79
50383,91917,Checking,2394.9
81719,54888,Saving,32815.18
70792,57733,Saving,29479.13
30019,86114,Checking,55773.42
65004,95795,Saving,36164.92
95621,17611,Checking,50152.3
48551,46765,Saving,26721.49
75146,84833,Saving,24426.61
12930,54123,Checking,61618.83
58082,20636,Saving,67943.53
42018,33629,Saving,79432.33
67335,94287,Saving,87648.84
52505,72253,Saving,25110.54
13838,11343,Checking,58652.78
31070,53997,Saving,42979.56
98148,8248,Saving,79540.97
52789,79847,Checking,65984.2
50750,27713,Checking,83786.15
85291,87096,Saving,-645.21
43956,6434,Checking,68163.5
49816,19724,Saving,66231.46
28298,81254,Checking,60854.96
36560,72361,Checking,68326.47
66038,66144,Checking,43696.85
92626,82854,Checking,54986.89
37352,15250,Checking,3461.69
85987,63325,Checking,12230.74
57100,86178,Saving,60800.21
94865,82127,Saving,14564.62
21586,60668,Checking,50171.27
47345,32577,Checking,1270.5
20936,36074,Saving,65463.03
54923,1761,Checking,45440.83
46927,51459,Checking,11740.32
38898,84994,Saving,69051.55
49262,12728,Saving,32461.14
15255,47920,Checking,77046.44
68230,9941,Saving,43030.34
26375,66346,Saving,8361.9
31933,9223,Checking,61833.95
93551,66490,Saving,37594.41
98488,54535,Saving,77249.55
37031,59812,Saving,27361.96
41406,60120,Checking,32428.1
55770,42944,Saving,3697.36
97156,56305,Saving,69758.59
44985,83665,Saving,75583.41
13651,12123,Checking,31277.24
23728,55703,Saving,82440.38
32233,66606,Checking,60782.82
56331,7691,Saving,87486.04
46409,70815,Saving,67004.44
14358,14850,Checking,35860.04
87532,57050,Saving,69967.6
41124,85186,Saving,50019.39
35663,93944,Saving,67196.67
67034,29346,Saving,3141.2
31792,77717,Saving,61344.66
77695,54793,Checking,14458.35
20613,83876,Saving,34836.59
52362,91251,Saving,44618.14
95118,34984,Saving,61263.82
64862,58617,Saving,8381.7
59637,96107,Checking,4426.35
37256,72548,Checking,60770.28
63621,51103,Checking,34085.95
98646,64339,Checking,45738.95
96750,74520,Saving,7580.78
84157,25967,Checking,-237.08
70223,85182,Saving,94921.25
42381,27561,Saving,92606.0
48615,74043,Saving,62772.55
73895,80739,Checking,7941.98
84675,67182,Checking,61061.98
25487,12572,Saving,26934.09
67321,55111,Saving,82566.06
25720,78890,Checking,94114.1
30690,20191,Saving,22191.91
45044,7153,Saving,40161.7
25822,27474,Checking,26177.57
17156,71793,Saving,37818.3
55348,98305,Checking,77258.48
27192,20287,Saving,61972.64
55837,69567,Checking,14467.53
12144,51131,Saving,37233.97
99781,51490,Saving,70400.43
39757,35661,Saving,69847.17
82774,21440,Saving,60576.32
80468,96575,Saving,42698.28
57803,40586,Saving,78847.81
77133,79632,Saving,82596.92
84719,20841,Saving,54761.52
28485,49295,Checking,48307.47
21753,35148,Saving,70300.29
62221,96739,Saving,14983.5
65719,8296,Checking,27078.9
70051,42151,Checking,35309.06
19472,52146,Saving,88125.2
26510,92427,Checking,87570.49
83633,13539,Saving,17477.32
17298,6598,Saving,39697.91
76197,97010,Saving,89053.47
45698,10516,Checking,83951.08
80388,25812,Checking,97844.53
45852,10572,Saving,57681.28
72017,63984,Saving,49751.46
11018,90691,Checking,81543.6
28609,85340,Checking,5187.21
65045,78306,Checking,65707.9
53839,22062,Saving,45852.52
75544,84208,Checking,8214.55
35022,48473,Saving,42944.97
62210,8885,Saving,68990.58
75507,24429,Saving,25885.89
19084,96767,Saving,23363.69
76818,67382,Checking,28312.95
88630,14233,Checking,8873.27
30206,66681,Saving,42630.95
34199,3941,Checking,63407.14
95751,83743,Saving,48818.02
93464,69974,Saving,52184.76
39171,17680,Saving,62227.67
39708,99921,Saving,90733.5
76096,68280,Checking,87209.46
70959,3320,Checking,72245.69
95300,54942,Saving,74763.55
82840,75139,Checking,86465.15
24712,17171,Saving,43040.1
43173,31236,Saving,2705.09
11178,6651,Saving,98679.72
58093,4685,Checking,89587.89
40401,55477,Saving,36044.75
96057,79492,Saving,42156.24
19556,23182,Saving,52643.81
92138,93201,Checking,61222.92
38807,35368,Saving,19709.92
94212,72243,Checking,8541.45
19509,97816,Saving,86938.29
17189,28839,Checking,93901.69
88862,23701,Checking,69537.7
43160,62008,Saving,32753.76
53982,65281,Saving,10836.65
41210,63529,Checking,97629.69
36518,30863,Saving,62241.73
96806,13539,Checking,2573.76
17775,72074,Saving,19046.68
14601,62974,Checking,64855.98
17077,26425,Checking,3554.17
46444,95856,Saving,55260.4
30332,97782,Saving,68689.07
77910,28173,Saving,32772.1
18649,96552,Checking,6011.3
21050,55059,Saving,82663.2
18905,69015,Checking,14335.78
10755,46424,Saving,39099.36
81105,16167,Saving,34899.67
20429,89395,Checking,30042.31
81535,80819,Checking,82965.91
22803,86514,Saving,40605.96
75576,31451,Checking,39232.81
91168,63806,Checking,72043.34
57523,97236,Saving,81880.69
87526,55738,Saving,55312.6
38414,26504,Saving,68151.64
31614,42240,Checking,46468.05
38311,63032,Saving,60992.43
26057,71425,Checking,68848.78
25644,12760,Checking,54399.59
38477,55692,Saving,1697.95
85285,94356,Saving,72126.05
10228,74676,Checking,6740.86
93859,97041,Checking,76523.35
23283,25793,Checking,69056.22
80476,38815,Checking,40950.99
99723,27979,Saving,79167.93
75168,14211,Checking,99847.04
97742,25797,Saving,5060.07
30588,48028,Saving,17066.23
90310,91597,Checking,66316.45
91432,86810,Checking,18589.19
17719,97458,Saving,6909.72
21777,98215,Saving,57591.69
61031,70641,Checking,2429.79
79644,76792,Saving,18247.07
58433,39677,Checking,22439.3
13114,27595,Checking,93700.47
65907,18792,Saving,21399.87
60616,39118,Checking,9416.57
94428,83648,Saving,92902.53
46307,97642,Checking,-952.74
37351,11003,Saving,18735.03
78752,7304,Checking,43053.6
75266,31011,Saving,64198.89
65310,49693,Saving,13560.72
70230,29013,Saving,42943.85
13469,62812,Saving,84489.72
55369,44095,Saving,78829.68
16190,11169,Saving,77738.89
85878,27357,Checking,82009.93
87942,49269,Checking,37029.48
89980,99986,Checking,25774.71
20832,28026,Checking,65824.67
41404,34175,Checking,50992.78
11070,41526,Saving,41034.67
90514,40408,Checking,88243.61
16218,10447,Checking,84218.99
32182,67742,Saving,77136.36
27644,18279,Checking,52155.57
59812,2498,Saving,83573.7
89248,53518,Checking,12339.38
74711,28104,Saving,57367.56
45387,88070,Saving,28454.11
34095,67752,Checking,87436.62
54653,58883,Checking,22049.03
66608,14669,Saving,77957.14
51730,20167,Checking,25035.6
83063,41510,Saving,34912.4
59364,22119,Checking,5587.35
86337,55795,Saving,8018.22
10212,16263,Checking,92129.22
88007,21053,Saving,99469.26
98559,91931,Checking,30518.44
64474,31541,Saving,97754.78
15128,21601,Checking,74238.25
68926,72138,Checking,23192.65
17368,16443,Saving,69488.4
19242,60139,Saving,94751.18
63444,48301,Checking,80788.51
51435,7445,Checking,31847.56
66198,28349,Saving,24990.97
30895,85711,Saving,36177.79
75476,65502,Checking,26972.98
60373,37142,Saving,63594.22
35071,74924,Saving,54453.59
37640,77215,Saving,98981.91
76236,27040,Checking,60979.84
90020,88066,Checking,89701.58
76618,95455,Checking,93586.61
80631,95975,Checking,14554.76
64110,65462,Checking,31105.85
85549,14583,Saving,33698.86
29415,53113,Saving,23851.95
46213,12151,Saving,27276.43
77445,41674,Checking,99839.67
97069,80179,Checking,84787.12
44908,66720,Saving,36338.4
79047,14690,Checking,93183.08
44969,8369,Checking,33009.35
26512,73710,Saving,73941.49
44136,67718,Saving,57872.77
35800,57869,Checking,66828.73
29845,56919,Saving,22775.01
34664,69142,Saving,49414.25
33748,31726,Checking,9167.62
66116,33093,Saving,22142.46
63460,6572,Checking,55341.45
81126,19470,Checking,-500.5
42326,1707,Saving,1367.98
16884,87849,Saving,34235.72
11643,22892,Saving,73056.04
61930,19116,Checking,69069.34
25075,61267,Saving,26604.87
49534,69973,Checking,46069.75
11787,7834,Saving,49882.68
80552,76409,Saving,85970.67
14793,86178,Saving,88867.72
92877,57779,Checking,69289.44
51226,10395,Saving,34407.26
20045,72794,Checking,70394.04
62976,65515,Saving,45855.62
84670,44987,Checking,19308.31
73997,21156,Checking,58327.48
22250,76973,Saving,88651.43
33253,73879,Checking,41512.83
92744,2923,Checking,34231.78
53975,34132,Saving,28872.57
91128,44470,Saving,27740.2
49973,88548,Saving,24245.11
74848,34088,Checking,69149.79
50851,88561,Checking,70217.21
60321,3493,Saving,78356.71
27360,63260,Checking,91070.75
63319,97985,Saving,28068.32
29823,76690,Saving,68014.27
97076,83725,Saving,18815.13
81216,58722,Saving,52823.16
80995,10881,Saving,8968.34
35485,46342,Saving,95536.47
10399,97982,Checking,9870.18
21183,95319,Saving,63228.55
86439,48070,Checking,29204.85
28405,66835,Checking,3525.34
14118,64423,Checking,86002.76
86947,75869,Saving,32326.69
25129,59214,Checking,39942.71
85344,59397,Checking,9990.55
19791,34304,Saving,62345.8
70316,31921,Saving,38000.79
31970,48269,Saving,62041.27
65150,17800,Saving,64670.84
85102,26704,Saving,61425.41
69456,56820,Checking,88830.87
57610,55577,Checking,11962.29
32225,44844,Saving,31686.73
47089,40105,Saving,46929.85
27349,53484,Saving,69328.74
16867,66530,Checking,22096.17
45325,50596,Saving,55565.59
57729,90852,Checking,91449.24
76998,36123,Checking,6692.76
39315,8409,Saving,94171.75
61037,33368,Checking,38129.88
20506,96180,Checking,57410.89
52458,74200,Checking,96075.4
39763,90812,Checking,29345.38
62364,6706,Saving,79624.43
71875,8568,Checking,-259.24
61654,37839,Saving,67909.08
34864,21497,Checking,70644.56
86947,61854,Saving,54113.5
71283,9072,Checking,54744.82
37427,98437,Checking,11991.67
34161,22961,Checking,40342.59
11765,70632,Saving,70869.24
45031,4969,Checking,79535.3
36159,29671,Checking,72672.66
17399,55018,Saving,56440.21
81834,79754,Checking,72936.9
27703,80573,Checking,78300.68
15345,31629,Checking,67988.22
80054,6200,Saving,5622.75
37315,82026,Checking,26118.77
31454,58626,Checking,51634.19
11828,71641,Checking,47363.27
35998,58891,Saving,30512.7
40298,84668,Saving,95142.24
35660,91728,Saving,88188.62
13309,18612,Checking,95896.83
26187,62454,Saving,43262.17
41577,26520,Saving,9555.48
58783,11181,Saving,34654.34
69770,33745,Saving,92511.78
43337,11051,Saving,96197.83
66846,62971,Saving,9655.62
42589,96180,Checking,43213.6
93542,42260,Checking,2300.17
20574,80456,Saving,61061.82
52117,88714,Checking,1307.47
22584,76958,Checking,43439.25
86572,95375,Saving,93546.73
61244,25300,Checking,33056.92
88723,45639,Checking,60057.45
72753,50953,Saving,95167.39
17245,83936,Checking,27926.92
23779,26323,Saving,56060.43
85443,65406,Checking,42443.8
39026,56325,Saving,41513.03
97792,39313,Saving,64966.82
47647,65347,Saving,13229.38
22414,9357,Saving,72241.14
56405,61729,Checking,11131.48
41950,14101,Checking,62760.96
87085,78512,Saving,17970.01
75148,84771,Saving,19543.71
87310,79742,Checking,27293.22
29554,72969,Saving,54788.71
69661,99496,Checking,78460.31
17140,85996,Saving,63985.15
82111,79495,Saving,6292.81
20920,17472,Saving,68455.16
58220,84831,Checking,35301.83
62080,18955,Checking,71593.68
89308,7254,Saving,30045.03
49640,43164,Checking,37504.5
66684,64198,Saving,29708.56
35202,64279,Saving,47241.83
37171,34088,Saving,71522.38
17926,8910,Saving,30109.7
65097,27484,Checking,96007.05
79848,48270,Checking,77708.1
32275,60548,Checking,9000.97
94239,30919,Checking,24646.18
13393,18856,Saving,38887.7
65861,53510,Saving,22346.74
61447,12793,Checking,19044.41
76491,12313,Checking,85672.16
63453,59822,Checking,6424.62
82773,64655,Saving,91837.31
38012,43347,Saving,26600.79
84617,48710,Saving,60955.5
50031,79059,Saving,83862.34
80141,81625,Saving,13351.93
38564,29703,Checking,7108.19
84665,61553,Checking,64982.22
15249,26381,Saving,22845.99
34236,74813,Saving,43637.19
27004,43766,Checking,17083.12
94219,17034,Checking,2936.32
19814,17959,Saving,82821.11
61536,95897,Checking,6657.78
10584,17408,Saving,45755.0
76971,62150,Checking,50723.05
76211,63659,Saving,5788.02
54852,72975,Saving,85327.65
11354,60028,Saving,74211.42
88591,41349,Checking,70138.03
90522,91995,Checking,45691.73
48846,16711,Saving,1885.51
79995,25964,Saving,54509.03
31308,46847,Checking,34087.08
86686,87686,Checking,99546.13
98227,97456,Saving,37960.3
98130,71719,Saving,56916.78
35921,3498,Saving,87434.43
29615,45871,Saving,91649.16
41262,91382,Checking,48145.8
78798,26387,Checking,8756.11
88611,22576,Saving,43061.04
91239,66462,Checking,22100.33
12204,73808,Saving,76829.96
43318,9817,Saving,81485.66
45781,2269,Checking,27445.74
19845,69299,Checking,54753.77
50923,36935,Saving,83662.49
72665,5905,Saving,87240.16
13705,20651,Saving,6397.42
65100,19778,Checking,6626.63
37253,18688,Saving,51300.74
42379,37973,Checking,90228.13
67830,25390,Checking,49391.83
28070,91287,Saving,71478.8
91608,90938,Saving,36560.6
67319,27283,Saving,96719.37
61193,3852,Saving,86173.35
64155,40315,Checking,41549.06
92880,99180,Checking,57649.53
36219,8327,Checking,9548.16
31395,21468,Checking,33388.05
45271,38025,Saving,79374.87
37800,42098,Saving,92047.0
80611,3861,Saving,58300.62
79007,65594,Checking,61620.42
20678,75830,Checking,65727.04
43620,83390,Checking,26416.57
14520,48665,Saving,31876.25
46365,27364,Checking,45353.55
82860,36678,Saving,88927.11
88154,39481,Saving,40704.02
64631,34417,Saving,74540.15
89063,4294,Checking,75215.68
54715,67261,Checking,96624.29
23844,56525,Saving,93713.03
73876,42558,Saving,-930.9
91833,22263,Checking,15978.11
41361,17744,Checking,53088.47
70367,48135,Saving,16646.38
86034,76955,Checking,6720.56
50698,34674,Checking,50712.22
24913,61626,Checking,63391.24
67458,22763,Checking,75276.1
68012,46822,Saving,99571.6
89593,86377,Saving,18703.42
69522,57676,Checking,31983.84
29086,23371,Saving,84448.7
47000,37035,Saving,35869.83
65902,66623,Saving,58189.81
39503,38330,Saving,42499.84
63368,9789,Saving,42558.02
18898,96641,Saving,50432.67
29340,61444,Checking,89817.24
18757,59251,Saving,60128.75
90873,49285,Saving,80403.53
41393,53320,Saving,2664.8
71551,1472,Checking,72594.92
28313,73931,Saving,10631.34
85853,85684,Saving,63474.07
53988,50508,Saving,35317.45
32696,26865,Saving,83115.52
83770,81015,Checking,84775.84
20565,65468,Saving,79164.5
