branch_id,date,revenue,operational_cost,profit
52,2024-01-28,631267.52,247471.45,441937.76
35,2024-06-10,153329.67,337821.17,444340.3
91,2024-10-11,310777.15,145140.96,215332.44
51,2024-03-18,352115.09,186788.52,420627.68
65,2024-09-02,291695.13,372024.48,343680.11
28,2024-01-26,978022.53,264400.23,237234.04
99,2024-09-30,56072.13,495655.48,233748.16
64,2024-07-27,445585.53,246914.94,240698.85
68,2024-04-14,781328.89,99190.25,290132.51
32,2024-01-01,929997.11,383348.44,426849.7
20,2024-02-29,326274.01,377768.2,237162.11
21,2024-11-03,495448.73,58323.93,28331.18
67,2024-11-21,992729.95,322776.53,254893.39
88,2024-06-24,53647.43,152105.82,466625.1
62,2024-10-11,861049.15,368689.93,231559.08
50,2024-02-28,57753.61,393645.69,305142.45
38,2024-02-14,887932.24,402379.6,96713.95
84,2024-06-26,430894.64,235286.42,366604.17
20,2024-04-27,996050.7,200595.13,292503.52
78,2024-04-03,264594.68,258781.07,341354.35
61,2024-08-23,761901.44,28875.23,403523.75
32,2024-06-22,921631.98,86178.34,467358.11
77,2024-01-08,99773.4,142576.75,256180.41
26,2024-11-23,141141.83,135347.31,238208.1
62,2024-08-24,49428.03,64289.57,472311.31
62,2024-08-16,433393.25,399525.56,92261.63
32,2024-01-03,573112.97,407572.65,489153.36
2,2024-10-27,236337.29,430536.1,71794.63
56,2024-08-27,821694.69,165452.23,292350.38
53,2024-06-17,138111.45,392930.04,357216.97
69,2024-08-02,46214.81,162269.94,458375.38
76,2024-08-03,166435.1,78641.16,159267.29
21,2024-07-30,882505.62,3230.15,94929.47
96,2024-08-11,762511.42,173890.35,251961.94
57,2024-03-21,765722.95,448614.08,380591.08
19,2024-05-13,908090.2,50962.77,393677.88
97,2024-01-13,843339.45,62449.19,319322.32
78,2024-02-27,890247.59,367015.65,236680.67
58,2024-07-16,646090.21,181827.55,235771.89
81,2024-03-16,831566.19,462502.27,103133.17
81,2024-06-26,428116.68,291204.71,338566.16
55,2024-02-02,677123.59,429816.84,40938.55
26,2024-10-18,559470.35,273771.8,263162.42
71,2024-06-17,751618.8,421621.35,4777.79
74,2024-04-27,603217.98,75999.97,417980.99
77,2024-02-05,149483.73,460132.37,490823.09
62,2024-05-27,244075.47,382056.26,349608.86
89,2024-03-01,858183.2,196382.88,408897.49
100,2024-02-22,23370.06,152580.67,215298.74
23,2024-08-06,638324.63,264366.55,199330.34
56,2024-11-24,870497.45,319549.96,275260.92
76,2024-06-05,143623.3,69062.75,128287.36
75,2024-09-03,742669.85,234299.51,317258.07
54,2024-10-10,374693.53,81015.37,110688.96
56,2024-12-08,571170.48,295572.11,190454.72
9,2024-06-06,359535.61,64928.31,66758.2
57,2024-12-01,861998.71,263160.88,103508.12
70,2024-02-10,308497.76,78665.48,47981.88
87,2024-05-16,279862.29,50007.08,384006.11
5,2024-03-01,185833.4,470759.49,241222.66
11,2024-01-10,882492.77,263222.04,339011.87
29,2024-12-09,129106.27,154598.6,131924.25
23,2024-04-07,752691.45,228717.33,23948.5
71,2024-07-30,826316.21,439735.0,71143.15
3,2024-07-15,391348.96,368076.18,426506.29
19,2024-06-01,925037.44,395909.09,20584.96
53,2024-09-18,414003.03,219572.1,97918.68
16,2024-11-03,227309.0,16912.43,181982.26
39,2024-02-28,96352.39,303879.35,318244.85
54,2024-02-22,879105.8,494710.82,123878.53
41,2024-08-25,54008.44,443870.47,478149.48
72,2024-02-24,936884.1,233762.82,280915.32
40,2024-11-23,707900.95,317854.67,38975.74
19,2024-09-25,251860.65,492522.73,472975.09
47,2024-10-16,143190.67,264483.76,33217.95
95,2024-09-15,293883.76,399886.42,425310.9
79,2024-05-31,113110.36,471487.57,439199.89
51,2024-06-19,804468.91,188701.18,451158.91
99,2024-10-12,914795.57,116188.61,379353.09
30,2024-10-27,81786.08,473625.29,398946.96
97,2024-03-24,255912.15,9627.84,23272.23
94,2024-11-11,831843.17,282904.2,74673.14
57,2024-09-05,457383.46,444058.08,374183.05
18,2024-07-19,980562.05,29653.93,391518.47
83,2024-11-24,289799.79,423049.05,77158.81
15,2024-05-20,494123.43,89071.64,325459.85
2,2024-08-31,747901.6,252925.86,74540.17
71,2024-04-02,415013.67,9195.57,206074.87
67,2024-09-11,257494.64,22233.34,94460.11
63,2024-07-12,717207.55,480267.32,75808.67
72,2024-03-04,329078.4,22504.93,68372.96
50,2024-05-12,654401.15,13536.52,105003.55
54,2024-06-07,530710.44,91369.56,222045.5
12,2024-05-04,696086.48,493583.09,340041.41
63,2024-01-18,173013.69,425684.47,238207.31
58,2024-06-05,401563.53,194342.49,496944.66
24,2024-07-14,488102.74,401605.36,324925.24
63,2024-05-10,521611.15,465679.22,101357.72
44,2024-05-30,763210.57,494550.5,19786.19
15,2024-01-08,518743.91,350802.79,328217.82
24,2024-05-17,202120.49,40977.49,242143.68
65,2024-06-26,286243.25,282852.36,207160.37
78,2024-05-08,576212.16,329470.54,77380.96
50,2024-05-08,746775.32,376873.79,119722.71
72,2024-05-26,524283.43,54508.69,322932.43
48,2024-07-25,68476.85,392494.52,51367.25
57,2024-06-28,486307.27,80130.04,257190.22
60,2024-11-28,793658.27,6068.63,440437.79
72,2024-11-20,13733.01,107431.75,241795.65
84,2024-09-01,941906.3,317304.8,67996.15
17,2024-01-03,416325.67,337037.86,282948.8
29,2024-05-12,570233.49,228384.24,426278.15
20,2024-02-29,809527.08,307811.1,66668.25
52,2024-06-14,586478.06,307875.93,397353.7
74,2024-01-15,632346.8,402783.82,489040.14
1,2024-01-25,693430.42,497414.86,155110.6
36,2024-11-28,684315.62,291120.28,118261.38
11,2024-07-15,855806.79,238900.78,110383.31
18,2024-09-17,129638.62,125066.61,407453.7
76,2024-01-26,210318.31,295525.69,7229.57
39,2024-09-12,607182.81,203630.67,240508.44
50,2024-03-31,561534.97,176863.22,94919.86
51,2024-09-23,740869.85,178358.07,484913.29
40,2024-11-22,654268.93,475733.47,244494.07
64,2024-07-02,433660.15,330929.33,32891.64
90,2024-09-15,761643.72,128687.33,422611.38
72,2024-09-28,329266.05,262091.58,300894.72
97,2024-11-04,679808.04,416084.62,137287.7
99,2024-08-22,851685.84,349472.46,126069.11
66,2024-01-24,982804.02,456583.02,388190.33
38,2024-09-21,703042.91,427137.39,449984.99
18,2024-03-25,947734.04,116896.03,199183.21
16,2024-11-01,819306.96,356908.12,424055.44
95,2024-11-07,606422.95,56269.54,471184.15
46,2024-05-03,602835.7,172731.32,375270.39
73,2024-10-06,991321.04,182832.79,487401.67
91,2024-11-21,344773.71,281893.24,80212.58
58,2024-11-22,922317.58,458043.92,410577.67
50,2024-08-02,808091.75,42758.46,27044.81
56,2024-12-08,983690.97,120131.0,265036.78
78,2024-07-29,452959.12,124282.22,322528.85
40,2024-03-06,447740.55,52995.38,235941.91
95,2024-06-02,928503.64,343140.29,151333.74
95,2024-11-18,190977.32,427337.27,250091.54
76,2024-11-26,679115.73,280774.17,146517.92
7,2024-01-31,834859.57,377529.54,277105.07
98,2024-08-14,195472.12,100874.1,132714.37
11,2024-07-28,653849.59,241203.77,247919.81
88,2024-11-06,273779.73,313149.43,443480.17
55,2024-01-25,892493.69,23103.58,268340.14
89,2024-07-10,240034.03,111937.04,424966.02
45,2024-03-27,502335.64,155533.72,422412.98
66,2024-02-11,695383.53,158871.07,138332.24
73,2024-08-29,54313.03,493343.97,120461.89
22,2024-03-08,595257.02,140132.2,131509.49
45,2024-09-26,784588.16,95566.02,95101.84
67,2024-06-08,410193.55,416935.29,204428.09
66,2024-11-17,223040.46,379673.81,436042.68
91,2024-03-03,668611.73,231089.33,6566.96
19,2024-11-15,458955.17,420665.86,336521.28
6,2024-08-09,319188.69,180481.22,469624.06
12,2024-10-23,353389.48,166113.94,99545.35
28,2024-08-28,958649.77,427307.91,229029.98
22,2024-07-25,54925.51,440577.1,486334.51
15,2024-03-05,810972.99,189032.41,415199.11
46,2024-10-13,534495.73,485880.83,48946.17
65,2024-06-16,9113.19,316364.52,251774.32
13,2024-07-12,438610.91,33627.94,180768.68
55,2024-08-27,518882.94,68205.95,54467.62
87,2024-03-29,195935.05,419099.23,368973.46
93,2024-02-19,242032.86,149279.13,328009.59
65,2024-05-14,524232.96,81460.77,403758.15
56,2024-06-17,382852.45,68424.37,134028.76
69,2024-12-09,355951.68,450376.46,412070.49
84,2024-02-23,604003.23,414437.59,268921.9
39,2024-06-20,122853.16,275079.99,95016.01
95,2024-01-26,650856.09,283175.78,451232.16
33,2024-01-09,275015.39,496578.97,312348.47
78,2024-08-25,314845.72,400257.65,402633.37
58,2024-04-30,246698.09,8363.27,78608.09
85,2024-09-06,537988.84,40182.08,337335.82
70,2024-10-17,876757.71,75094.14,47341.98
77,2024-10-09,247139.48,346055.87,447782.35
67,2024-10-06,244329.55,21732.73,122133.48
25,2024-09-13,444939.57,382462.34,267277.45
69,2024-04-14,348523.41,139792.41,157584.14
20,2024-09-27,98472.28,234844.92,368857.45
60,2024-02-04,278551.82,364267.97,331390.72
76,2024-01-02,247118.39,235604.46,249062.67
5,2024-04-05,903765.62,430386.13,171610.19
29,2024-09-23,833692.06,299047.51,366998.03
31,2024-08-19,958308.24,7492.04,29344.29
78,2024-06-19,377849.21,111531.73,79595.68
30,2024-07-15,284911.36,440952.58,12854.25
90,2024-06-06,948681.86,78260.57,45101.81
25,2024-06-20,866209.98,10944.81,131377.03
79,2024-07-06,718517.48,283487.01,249066.37
31,2024-07-11,627638.92,452002.7,372325.64
89,2024-04-21,682333.87,289225.04,482346.61
6,2024-03-25,262554.78,330537.91,431717.84
100,2024-06-03,694540.86,368201.23,426888.28
34,2024-11-24,476855.67,484667.3,305708.57
96,2024-01-14,725712.5,366926.81,405346.77
21,2024-02-06,739490.29,113102.23,121608.75
84,2024-10-26,977138.35,45375.06,227042.56
94,2024-06-12,785772.37,104238.92,256422.59
17,2024-02-05,325782.24,320164.28,251247.98
36,2024-12-11,604487.93,349484.24,462961.71
95,2024-12-16,776073.48,210154.54,333546.05
72,2024-09-10,842453.12,327518.69,496675.35
43,2024-07-13,427343.37,207895.89,436298.87
41,2024-02-11,875511.96,54803.71,459525.27
81,2024-11-29,108376.93,6275.57,314280.78
11,2024-06-16,491957.29,290160.76,498864.32
53,2024-10-18,836318.03,117769.91,467094.29
73,2024-08-20,386049.41,489077.93,151984.61
14,2024-05-09,336084.49,446601.43,361300.34
20,2024-08-17,168592.5,6824.38,21354.98
82,2024-03-25,973330.34,101583.07,81893.11
60,2024-11-08,497042.12,213232.35,274939.99
10,2024-08-14,421333.04,287991.25,392660.1
93,2024-05-23,498880.05,222907.42,299168.85
17,2024-06-01,87486.44,317478.12,152302.63
83,2024-05-02,30235.99,222122.8,275357.53
73,2024-03-07,619039.38,33562.84,232519.33
48,2024-06-23,950497.9,243116.77,308669.2
67,2024-10-24,567760.4,103794.81,115982.6
6,2024-05-19,171997.81,153415.78,444659.37
55,2024-06-25,37402.96,16011.14,29204.78
52,2024-09-21,459638.21,56326.14,48037.91
13,2024-09-21,449778.67,358052.41,53672.74
27,2024-10-08,79130.99,130566.29,481824.96
32,2024-03-11,286721.08,493112.27,368625.56
53,2024-10-06,741883.16,105984.44,365438.21
70,2024-01-16,748721.94,218363.05,196073.83
33,2024-03-13,876780.68,242568.36,94636.66
48,2024-07-21,181228.72,481931.98,243110.17
23,2024-03-14,919358.31,479595.17,151985.02
62,2024-06-18,302258.9,499055.26,21910.23
95,2024-11-06,60810.23,437727.35,51911.11
72,2024-03-29,769070.67,306847.48,266404.13
31,2024-03-30,675751.77,273692.51,478027.72
83,2024-07-20,169755.91,447382.49,149434.27
37,2024-01-08,710440.97,311753.57,240415.91
57,2024-11-19,902890.99,385572.92,114467.24
89,2024-03-04,314644.44,169401.43,402096.47
17,2024-04-25,507872.81,392252.94,219772.96
33,2024-02-17,213573.18,71755.68,179758.81
48,2024-10-26,919030.46,85431.03,428732.5
100,2024-02-27,10279.33,462487.89,485648.84
70,2024-07-18,309480.4,434746.84,267718.8
25,2024-09-20,983674.06,411822.77,430793.75
19,2024-05-24,632959.73,221518.1,479247.56
23,2024-06-09,868634.1,148887.75,87723.61
64,2024-06-10,775460.74,484285.76,108724.55
98,2024-11-22,153173.58,14312.22,134981.18
40,2024-06-01,855392.75,488757.57,31282.4
17,2024-01-14,739003.18,184078.23,335714.86
61,2024-11-23,566535.65,240744.65,263952.37
26,2024-08-31,389208.34,272043.57,94532.94
2,2024-10-11,670904.22,391979.42,442414.36
30,2024-02-22,279713.37,389774.61,494646.33
58,2024-04-05,105523.0,247349.89,246940.91
83,2024-11-15,522518.61,477790.74,46652.07
54,2024-06-26,284275.5,444393.95,481978.22
42,2024-04-20,535591.5,11411.38,271465.45
97,2024-02-15,918942.12,323352.0,402885.95
53,2024-10-25,14589.15,217619.06,301887.44
93,2024-10-31,180259.61,370305.04,308205.56
58,2024-11-04,149609.78,210646.61,402518.56
57,2024-03-19,968593.39,144276.8,203271.83
12,2024-10-04,81250.06,453275.66,364988.28
37,2024-02-15,360767.79,405183.31,84504.73
76,2024-11-29,449007.37,476576.42,344783.4
96,2024-09-02,539069.89,363313.85,341176.69
29,2024-06-09,544660.76,70633.54,319003.75
70,2024-08-25,558050.36,59182.29,411506.96
65,2024-08-12,513745.04,448082.33,343249.39
67,2024-01-12,663104.68,166960.61,487236.63
89,2024-10-21,138664.73,481885.94,135611.29
14,2024-11-25,403043.09,363408.48,113470.56
47,2024-05-17,519826.98,431514.84,229879.26
11,2024-10-07,406844.4,232561.19,382028.87
54,2024-04-01,215752.51,73775.12,391617.79
27,2024-12-11,860284.35,189706.9,364033.02
68,2024-07-20,160906.85,212892.89,384044.82
69,2024-08-09,959721.69,6591.6,182190.88
81,2024-10-30,628605.64,75660.77,118694.98
42,2024-12-12,957513.32,486058.24,343092.63
60,2024-10-30,752599.88,371713.48,219250.5
82,2024-09-27,758659.98,411812.62,486606.74
53,2024-07-27,64970.62,179819.17,173246.47
73,2024-01-01,425589.56,347633.68,70052.27
56,2024-03-27,379826.24,376257.01,330036.41
53,2024-10-05,539884.36,319005.03,165782.45
35,2024-12-15,42614.02,124632.84,88136.9
12,2024-01-15,550091.75,280730.48,318359.3
90,2024-06-29,110780.67,65079.46,408590.19
19,2024-01-06,677725.34,414242.04,8320.43
21,2024-08-07,837184.22,457383.73,257788.65
54,2024-08-03,103575.13,228520.56,405315.21
58,2024-06-14,271955.8,495102.93,419376.23
80,2024-10-21,6986.57,219821.4,371702.7
14,2024-10-19,491346.8,352892.44,127443.19
14,2024-11-18,706467.94,70155.14,204695.39
96,2024-03-04,220397.81,52650.64,275553.83
69,2024-11-08,948945.55,124758.72,239779.78
64,2024-10-16,852917.89,60882.73,369664.44
62,2024-01-02,794684.91,109473.14,471615.54
7,2024-03-28,643942.38,43467.72,487975.24
62,2024-01-18,564778.71,342488.61,419737.41
75,2024-07-29,526447.53,73465.25,381721.69
49,2024-10-29,744909.56,130000.23,52150.08
36,2024-03-24,590608.03,493144.45,352589.51
98,2024-01-01,694859.65,447569.0,76072.31
49,2024-04-14,641050.49,428700.82,455413.77
64,2024-03-01,534557.5,296618.33,380849.79
39,2024-06-05,5905.22,56524.35,270749.16
7,2024-09-08,107114.27,415229.81,474489.1
58,2024-10-03,10006.27,449604.92,381085.73
43,2024-08-04,263236.81,268958.79,27673.46
86,2024-10-16,857792.36,94846.22,55390.7
44,2024-09-23,420681.78,356559.75,107761.49
7,2024-07-09,726381.12,258746.66,448282.81
59,2024-04-02,385958.5,120555.94,178221.71
96,2024-03-10,124129.75,219055.56,11111.71
14,2024-02-03,893277.27,106287.53,376988.73
84,2024-06-01,219914.14,89400.22,226641.81
31,2024-11-28,443900.84,386922.64,239807.68
84,2024-05-17,912034.18,352724.32,441565.22
34,2024-06-10,400545.22,274363.48,316536.55
45,2024-11-17,788517.9,46556.69,488462.21
90,2024-08-22,872526.28,242140.58,435653.11
40,2024-05-13,897007.14,374824.01,74187.88
11,2024-09-22,896003.15,228591.09,173802.08
14,2024-11-22,528558.73,417181.29,32688.68
64,2024-02-16,964019.38,103326.88,332608.21
98,2024-06-14,816677.77,484213.32,356197.6
58,2024-04-20,456092.18,75004.27,167186.48
76,2024-03-11,652858.41,465628.99,66551.87
39,2024-06-25,467667.05,441847.32,145739.44
62,2024-09-27,207528.83,220525.62,209595.55
52,2024-04-29,478715.03,179478.83,224387.55
4,2024-02-07,586005.78,182717.59,82850.66
11,2024-04-23,361277.81,342462.97,355860.52
85,2024-01-15,756182.04,384739.49,60053.27
35,2024-08-06,295564.82,283028.99,311072.77
84,2024-04-25,90497.85,493237.78,391940.42
94,2024-04-29,76407.23,478932.5,56073.48
85,2024-05-12,327944.63,167062.07,469459.71
60,2024-04-27,513186.34,4491.37,316456.71
6,2024-04-23,103706.48,129673.52,454375.88
47,2024-08-30,120668.38,496332.14,219071.48
64,2024-06-23,787535.33,368561.19,358059.3
94,2024-04-01,515227.63,436399.59,305447.54
96,2024-02-09,727859.65,287058.19,384678.76
72,2024-11-24,205060.46,349218.04,291334.74
87,2024-04-01,209433.54,335875.05,397976.8
37,2024-05-16,501645.07,195194.99,211839.03
56,2024-04-28,816908.24,196144.21,439670.53
70,2024-04-11,85822.61,38157.98,58608.23
21,2024-10-18,201976.8,195357.38,217960.43
56,2024-05-05,679881.73,269057.43,258303.38
49,2024-03-21,758824.06,403916.65,197007.58
36,2024-05-20,189799.52,89182.22,221596.28
40,2024-05-15,318531.74,193751.16,497621.1
92,2024-08-14,560541.02,403091.85,180221.11
70,2024-05-21,652136.38,259768.59,5531.93
86,2024-02-07,877923.27,301761.41,409385.1
63,2024-05-07,841990.21,297764.46,227633.73
10,2024-07-29,251724.41,268485.46,103310.31
14,2024-07-31,279366.49,307598.22,80004.49
25,2024-03-09,28418.84,72102.47,403257.31
39,2024-05-12,683391.64,128004.46,180577.45
88,2024-03-30,478831.8,136246.92,14337.9
98,2024-09-26,249425.0,56004.43,93966.83
76,2024-02-19,762766.11,322673.7,420469.81
67,2024-03-07,83282.82,359744.5,213798.29
43,2024-10-30,556582.54,277100.63,40161.05
37,2024-07-12,207873.01,192658.22,358697.49
46,2024-04-29,386338.9,55823.95,180548.72
25,2024-01-25,889392.89,412896.74,30012.48
31,2024-09-11,432433.1,429478.83,322324.34
19,2024-11-07,751858.29,228196.44,245337.58
41,2024-06-04,331041.88,279816.59,314642.4
71,2024-02-29,970792.95,317051.43,40937.87
70,2024-01-22,482507.68,253752.53,35497.39
85,2024-07-09,60914.09,300027.07,127477.63
86,2024-04-08,202992.91,160291.18,106733.4
25,2024-08-01,202106.61,202553.84,131855.03
84,2024-03-10,521970.61,45261.7,96929.73
20,2024-05-15,703998.05,383418.67,14941.99
80,2024-10-21,802395.58,136586.01,255085.31
16,2024-05-21,650206.44,145260.7,231074.05
53,2024-08-28,116860.44,479338.84,215839.24
10,2024-02-20,659905.9,299158.31,23926.14
29,2024-08-30,610127.41,326689.09,216212.3
49,2024-07-16,238289.01,29860.6,449244.33
63,2024-02-21,805582.32,119756.43,188433.57
13,2024-11-14,15198.8,301720.71,280314.3
97,2024-08-03,613348.7,247664.14,182977.47
19,2024-10-15,450920.63,137721.47,32548.97
46,2024-06-12,71235.08,156234.68,94905.74
6,2024-04-05,67826.72,58093.74,23331.92
62,2024-03-10,390019.61,260937.96,314272.21
90,2024-03-03,364973.33,123789.09,254665.28
23,2024-01-22,432239.79,67041.05,309069.57
100,2024-06-21,747892.08,368630.59,54151.45
14,2024-07-17,87998.6,474491.8,146345.96
30,2024-12-09,268723.66,84543.84,457234.07
32,2024-02-16,64802.15,307032.36,265307.08
97,2024-03-30,293858.13,148147.75,173347.48
21,2024-08-05,265518.78,403837.99,285252.69
63,2024-03-28,30464.0,34947.2,255502.47
41,2024-04-23,715513.16,427325.19,431826.7
96,2024-02-24,980540.22,97705.44,138854.09
60,2024-06-22,176776.12,281258.92,499164.16
64,2024-01-16,797555.39,21304.66,422429.72
20,2024-05-23,920959.57,435786.42,303555.25
59,2024-04-25,460865.28,161781.37,410553.82
21,2024-02-06,64043.15,281204.89,387508.14
41,2024-07-08,302724.27,146918.47,47675.4
33,2024-01-04,400539.32,120070.86,298066.42
50,2024-11-02,697821.21,248892.56,198578.8
100,2024-09-29,218310.62,30639.64,396889.58
66,2024-03-25,386573.84,401675.15,33005.46
60,2024-10-24,128994.85,165901.96,75163.09
12,2024-02-08,164292.96,225585.24,436264.67
69,2024-01-15,666699.48,7233.99,28841.19
82,2024-03-10,481390.73,54699.72,270422.94
58,2024-02-28,74922.6,91244.14,42733.77
1,2024-03-31,305674.07,158039.91,96133.54
100,2024-07-30,712898.83,56719.29,146109.15
27,2024-05-29,414213.35,278161.87,167527.6
59,2024-02-28,552774.35,354371.96,143015.99
90,2024-11-13,798054.18,88001.13,62163.82
79,2024-07-16,568817.61,101263.88,485061.41
80,2024-01-21,239759.59,315337.31,191656.5
8,2024-09-02,656988.21,253309.67,484176.14
17,2024-03-04,467721.59,379948.58,384872.91
75,2024-07-23,974002.96,354185.58,168640.28
37,2024-07-13,628356.66,137097.83,427528.49
73,2024-04-17,146209.01,253226.33,313613.4
35,2024-05-13,163136.29,115515.62,274844.28
85,2024-09-11,933689.12,342215.83,189302.17
81,2024-04-28,186749.9,26925.94,226961.22
11,2024-08-02,859999.48,175442.51,400824.13
28,2024-06-18,275065.74,226963.27,386270.14
86,2024-02-05,324217.36,421302.08,52814.09
22,2024-10-01,814603.38,19527.78,418967.04
47,2024-06-24,267694.39,132723.63,300162.39
8,2024-04-13,134452.34,250483.46,167539.46
53,2024-08-05,314127.47,157156.8,476378.56
82,2024-05-21,167081.67,70333.5,235296.45
58,2024-03-15,311450.71,376681.37,183618.59
58,2024-11-30,421930.45,357249.66,75469.55
80,2024-03-02,194555.01,454587.81,372094.26
60,2024-11-13,281439.57,333531.89,356913.08
10,2024-04-08,743429.21,43254.95,383407.34
39,2024-11-12,73465.32,233089.11,135787.88
27,2024-05-10,120468.49,10756.59,119880.25
92,2024-06-28,689643.83,299071.52,30262.37
