transaction_id,client_id,date,amount,transaction_type,merchant,location,fraud_flag
c6fcf3c7-a36a-41c4-aaa7-17fd74fd6761,9297,2024-10-20 18:20:19,-3280.03,Credit,Mendoza and Sons,Richardville,0
70fe3004-7ab4-4f95-a49d-fb2374ac9005,4113,2024-07-28 07:41:31,-523.25,Debit,Parks-Coleman,Jasonbury,0
c42b46dc-7dce-4551-a0f0-3e51376a6743,4941,2024-07-15 23:03:21,3791.86,Credit,"Page, Walker and Powell",South Marissamouth,0
71028e7a-a5b1-4e44-922e-901aba1353a2,9886,2024-09-11 04:18:52,-1849.73,Debit,"Adams, White and Watkins",Hodgesmouth,0
7bf555d8-a96a-490e-8947-767370ea748c,9255,2024-10-19 01:27:58,-3092.05,Debit,Reid Inc,Gonzalesville,0
205b9ff5-9a73-4271-aef4-a196f824b6c1,5225,2024-10-25 08:44:38,3454.5,Debit,"Miller, Johnson and Santos",Jamesmouth,0
d53fa08b-64f9-4f81-aaae-fe09ae6d9c49,6719,2024-02-26 03:37:54,2759.72,Debit,"Baker, Peterson and Cuevas",West Stevenfurt,0
7f50d9f8-db2d-4873-b73a-944a88bdcb3a,8812,2024-03-04 03:16:05,-1311.7,Credit,Cabrera-Ford,West Travis,0
9039bf9e-c9a6-43fe-a251-70c4cfe52d4d,4413,2024-02-03 12:23:40,-3967.73,Credit,Jackson-Myers,Shelbyside,0
f82c1a9f-6686-46a7-9342-437b442826a1,8312,2024-10-07 06:54:43,2870.04,Credit,Smith and Sons,Erinhaven,0
5cb4c8ae-a04c-4e2b-83ec-09adec215d35,4389,2024-05-11 12:21:27,129.42,Debit,"Ramos, Schmidt and Farrell",West Brian,0
51b806d1-1957-423b-b07d-84a1776a70ae,9638,2024-02-22 04:31:29,-1044.92,Debit,Villegas PLC,South James,1
5889f3e0-0ef3-4838-8c10-25a035faf9bd,3718,2024-09-29 21:46:02,4400.63,Debit,King-White,West Elizabethfort,0
225804d4-b33a-4be6-84c8-9aa64167788c,9528,2024-08-04 00:06:56,1942.33,Debit,"Moore, Nielsen and Howard",Larsonmouth,0
8154a4e5-a79e-4041-8e3b-1d183f5626d1,4107,2024-04-20 22:44:04,3961.19,Debit,Gomez LLC,Lynnberg,0
a2152e72-f925-4322-9614-fb14652b1fcd,5313,2024-07-15 11:55:00,1335.73,Credit,Welch Group,Stewartport,0
a818ba51-26bd-4a24-957a-90861837be24,3070,2024-01-29 16:41:53,-4919.91,Debit,French-Thomas,North Biancaborough,0
a2ccea83-83f4-4e64-85a5-d11980c9893c,1245,2024-05-30 15:59:37,-3721.15,Debit,Payne-Hale,North Shawn,0
9e70ca75-8c7e-4e4a-8cb0-f43aba9736bb,2480,2024-05-23 10:25:14,-2053.89,Credit,"Parrish, Adams and Avila",Wadeside,1
d00f541b-22bf-4a40-b0b5-13750af96975,6391,2024-10-16 11:54:07,1349.88,Debit,Alvarez and Sons,Markfurt,0
daaa327b-ad25-4499-b584-1a64b476d374,3100,2024-01-09 14:57:45,2540.92,Debit,Miller-Mckay,East Monicastad,0
78d0248b-d6f6-4975-bb05-d4d269c3f1a7,5239,2024-09-02 08:12:05,-2464.5,Debit,Gonzalez-Foley,Michaelfurt,0
7ff3a99c-878d-4dd2-b745-84328fefe557,5873,2024-06-02 00:39:38,4781.37,Credit,Green Group,Port Tracey,0
5e9cedd0-ca4b-4655-a7c4-089557e92da5,8706,2024-11-14 18:19:51,-4023.77,Debit,Duncan and Sons,North John,0
d220756c-45a6-4564-aee7-50508c3a582e,9359,2024-07-21 15:56:35,4509.93,Debit,Miller and Sons,East Jimmy,0
a1282f42-d723-4bbb-838c-bb37ede217be,7298,2024-07-12 11:32:06,-4360.75,Credit,Alexander-Williams,Moorefurt,0
1d7bc585-98fc-4da4-aee6-cbce8ba03e28,2645,2024-04-27 13:08:15,4144.18,Debit,"Miranda, Brown and Yang",South Davidhaven,0
21bf0cff-1474-4ce1-96fb-0d64192f3ed2,4954,2024-11-30 18:58:58,-4883.31,Credit,"Mahoney, Jackson and Alexander",North Elizabeth,1
8082d9b2-0581-419d-94cf-2bed3e66ed17,1475,2024-05-09 05:02:29,-1797.6,Debit,Wang-Mccormick,North Nataliebury,0
f5179b9e-0980-43a9-b587-43951dfc11c0,2382,2024-11-15 11:07:13,-1788.27,Credit,Higgins and Sons,Moniquetown,0
27fa5485-4d1b-40b7-8244-e5a72d67eb3d,9277,2024-08-19 16:18:45,-3877.6,Debit,Nichols-Neal,New Anthony,0
12b85aad-01c3-4b77-9934-a0a87a0e932a,1748,2024-07-11 11:44:09,3141.16,Debit,Davis-Perry,West Victoriaburgh,0
4bde0006-2dd2-4462-b662-49c4987ab393,3189,2024-11-18 05:08:00,1618.8,Debit,Lyons-Velasquez,Pittmanborough,0
7d12a8a7-7e02-45c7-b061-509bfc1adb5a,1717,2024-03-12 22:25:54,-543.44,Debit,Peterson-Oneal,Luisberg,0
6ef6f3de-9160-4f0e-8152-14dd4ff67ab5,3518,2024-03-09 06:22:36,894.48,Debit,Mathews-Smith,Jonesborough,0
7c2ce1bc-e607-4c1d-b571-1382c78a517c,4639,2024-08-15 10:50:55,1936.79,Credit,Oliver Group,Francisfort,0
3e92d414-876a-4caa-a2ac-2dc028235fb7,7003,2024-01-09 11:21:34,3898.22,Credit,Thomas-Graham,North Dustinstad,0
af87e223-8050-40ff-91ac-711ca921fe7f,1839,2024-02-28 18:09:06,2661.91,Credit,Williams Group,Hoodside,0
1e40f7c5-d213-4636-b3b7-c811dcc9f985,3958,2024-03-13 01:22:48,2463.44,Credit,Hansen LLC,South Ashleyland,1
fd394ff5-4f67-420a-bfcf-9797ea89cc6a,3912,2024-03-15 03:09:42,-4733.88,Credit,Graham and Sons,Rachelport,0
535f2954-07b1-447e-bd1e-6882a9049b55,5123,2024-11-07 03:52:58,-4238.01,Debit,Smith PLC,Cynthiaside,0
fc90a1ee-da3e-4044-af19-d7a7f3139f8a,5242,2024-10-19 09:11:29,-534.15,Credit,"Myers, Flores and Allison",Scottstad,0
ba91196e-839d-4d25-863a-a4cbec62128b,9217,2024-10-18 11:36:12,1479.02,Debit,"Schwartz, Blankenship and Hogan",Port Gregory,0
b78945a3-c4a0-4c53-a3e4-2477f49c767e,5926,2024-09-24 06:05:14,-1341.19,Debit,Romero LLC,East Sarahmouth,0
5d851c5a-bb21-45af-b2ef-d8091cbd12d9,9827,2024-11-19 23:57:50,3181.18,Debit,Christensen-Green,Stevenshire,0
f426fa43-0a75-4c8b-bae1-5af3322fdcdd,7295,2024-03-02 22:46:15,4343.81,Debit,"Mccormick, Whitney and White",Sandovalport,0
d81c7615-8e5e-44e1-b56d-dbf189f825bd,9587,2024-03-26 21:07:43,-791.25,Debit,Moran-Martinez,West Dorothy,0
c86dc9dc-d042-4f5b-8a37-341cfd2b7132,1704,2024-10-29 14:51:59,158.15,Debit,"Delacruz, Williams and Adams",Olsonton,0
ce75b8db-0282-46b6-acd2-c6495eb4e655,4457,2024-01-22 10:25:54,3965.05,Debit,Davis PLC,North Dannytown,0
27691a31-52b1-4712-86c8-7722dda927b4,6766,2024-01-15 20:27:57,1827.27,Debit,Hall-Brock,Lake Kathrynside,0
2669865d-2cd6-4b45-8dfa-b08fdb86e959,9988,2024-05-21 06:22:14,4120.19,Debit,"Rodriguez, Willis and Thompson",Davidton,0
27e7ee00-4b1f-42eb-a8b1-201068bbdd62,8276,2024-02-16 22:13:05,2888.62,Debit,"Moore, Lane and Hester",New Anthony,0
92f44ecb-91fe-459a-86ac-32cd8b0a3bbb,3234,2024-09-12 09:25:14,2888.99,Credit,Larson-Wolf,Jonathonhaven,0
241a8843-9eea-4829-a113-c05d1753b1cf,1254,2024-12-14 05:09:25,1669.16,Debit,Jones Ltd,North Crystalfort,0
41c81906-cb88-4538-b171-5bc899e03daa,8847,2024-04-10 05:31:01,3994.28,Credit,Roach-Escobar,New Craig,0
c1aa700b-75d7-485d-a718-ae67d7a60c7d,5296,2024-06-03 04:42:08,3028.19,Debit,"Lambert, Weeks and Hayden",Lake Travis,0
f6ef4407-b3cb-4548-abac-2df2377f6a7b,6969,2024-02-10 06:59:49,4794.19,Debit,Smith Group,Nicholsstad,0
1a278fd3-2b60-47da-9d05-4f5aca09c8d2,7347,2024-11-27 20:39:32,1777.94,Credit,Richmond-Grant,North Laurie,0
7ddffb17-2c94-4d6e-97aa-d47e74c0f1db,7822,2024-09-08 04:07:09,-4043.58,Credit,"Larson, Young and Anderson",Griffithport,0
f9e90786-706c-447a-8e1b-9acf993dff1e,3761,2024-07-28 09:06:39,4322.52,Debit,Jensen-Walker,South James,0
b670dcb4-63b9-4a25-8369-6ee4b15983d2,9151,2024-02-24 16:01:06,-119.43,Credit,"Miller, Schultz and Lambert",Jameshaven,0
81c41853-5b80-4a98-a4a4-2660c12597c8,2826,2024-03-05 00:42:27,4156.33,Debit,Miller-Miller,New Samantha,0
cf4125a1-800b-4613-8653-3122d699358e,1691,2024-09-01 07:47:55,3824.15,Credit,Lambert-Kelley,Taylorchester,0
7961665e-f18a-4241-ac80-13c1751783e9,4679,2024-05-03 07:54:04,3016.22,Credit,"Swanson, Navarro and Foley",South Rebeccatown,0
adb5cd86-cad6-4063-ac5c-7a9ef5cb7896,9450,2024-08-18 17:40:05,-4961.9,Debit,Torres and Sons,Kendraburgh,0
d6a3509b-93d3-425e-95c6-acd495ed5ff5,9655,2024-03-23 02:22:03,-4671.85,Debit,Ortiz-Cole,Brooksmouth,0
aa43d2f4-5604-4023-ac71-cd3a799b82b4,9841,2024-03-06 20:00:58,-2976.61,Credit,Clay Inc,Grahamland,0
1df77a88-5e71-41af-9316-03f1b1bfb548,3733,2024-01-01 12:21:19,4415.13,Credit,Thompson Ltd,Kimberlyville,0
7eaf9161-07a4-4a45-a2b2-38e12d0e9dda,2962,2024-04-16 21:32:55,-3255.8,Credit,Escobar Group,Lake Ashley,0
75240ce0-505d-4a32-be74-545b329a726f,4350,2024-08-09 20:30:35,171.6,Credit,Proctor LLC,Jamestown,0
c6b27758-f75e-48a6-89cc-db2f5ebd6853,8101,2024-08-25 03:37:00,-4381.5,Credit,Freeman PLC,Estradaville,0
4b2ec925-27d2-47c1-8896-163918a95f91,4916,2024-05-25 13:54:55,-661.14,Credit,Simmons-Cardenas,South David,0
352b9705-34a8-44c8-bf69-269bcae590a6,3194,2024-11-04 06:58:21,-166.38,Debit,"Hanson, Moreno and Myers",Port Mary,0
9254e138-b35d-480e-8962-5172088dcb95,3916,2024-03-14 05:15:08,-4382.91,Credit,"Mccarthy, Glover and Thompson",West Ashleyshire,0
89d2ebd0-c6eb-4a46-9d0e-40359153298b,8973,2024-06-16 05:21:08,-1340.62,Credit,"Frank, Juarez and Thomas",Sanderstown,0
c3bd97a8-62c2-4496-9a3f-3e93050956a3,2642,2024-10-16 16:34:52,14.87,Debit,Johnson-Arnold,Katherinehaven,0
d50d465a-7562-4eeb-90e0-dbc5763d129a,9205,2024-09-21 05:06:07,-1089.43,Debit,Harris-Scott,New Felicia,0
173cbaf8-5f2c-44c6-a2f7-7b2063c7a4c0,1164,2024-09-04 18:39:22,4056.7,Debit,Freeman PLC,North Jeremyton,0
392bf16c-6e8f-4d8c-994e-22887d8d846e,1538,2024-11-10 07:20:13,-3473.9,Credit,Barajas and Sons,West Josephshire,0
84099c72-b7cb-4dbf-9967-685d784c2ee9,4488,2024-11-04 11:00:08,-466.8,Debit,Black Inc,New Michelleside,0
b3f22ae0-e563-44e3-a25d-3a7d554c411d,4441,2024-03-06 10:08:22,-1317.56,Credit,"Alvarez, Barron and Wang",Robertborough,0
d5c47f36-fdaf-497b-bf72-e6df26430ce1,6728,2024-10-04 21:15:46,375.2,Credit,King-Johnson,West John,0
73cf388b-a1b3-4c14-b185-1ffa72479c29,6734,2024-02-14 09:10:27,-3934.96,Debit,"Newton, Spencer and Johnson",Crystalberg,0
1ecb1542-652f-4e8a-9519-4be524613fd6,4824,2024-08-11 06:20:08,4694.96,Debit,Vazquez Inc,Laurenton,0
8941a0ec-a386-4eca-a4b4-e659eaf536e8,5291,2024-12-09 02:42:20,-908.49,Debit,Andersen Inc,Randallshire,0
ba6dfe1a-7ec7-42dd-b093-385a9a9af24c,7580,2024-05-07 09:15:55,-59.63,Credit,Payne and Sons,North Keithfurt,0
a46e1dc7-c033-4103-912b-3ee6e012ec88,4354,2024-07-27 06:18:19,-384.26,Credit,"Christensen, Gonzalez and Guerra",Charlesfort,0
1b8bcfba-c0d8-4568-8776-947c142e897e,8505,2024-08-04 06:48:05,-3859.42,Debit,Spence and Sons,Lake Danielmouth,0
c683aca3-d62f-4ce5-be58-5fc3f9bb97c9,7726,2024-12-03 04:13:32,3336.23,Credit,"White, Huffman and Ayala",Davidton,0
17fcec13-0665-4eae-b735-2dbbb54b52ee,7019,2024-05-17 12:07:46,-4708.05,Credit,Murray-Martinez,Jenniferport,0
adce20ce-85f9-47da-910d-9a17c8dba487,4747,2024-02-11 19:02:50,-2929.1,Credit,"Spencer, Campbell and Bryant",East Annette,0
f7d92b55-3eba-42ef-8407-bfbdd7970429,3080,2024-01-31 15:06:09,-846.35,Debit,Carter-Wilson,New Anthonyfurt,0
bd602620-29f7-4120-9e20-d4bf5abfce43,7461,2024-06-03 22:09:30,3120.23,Debit,Rivers-Garcia,Jenniferberg,0
15129b84-66d9-404e-aef0-bc64005847c5,8135,2024-06-01 21:17:41,476.2,Debit,Nielsen Group,New Thomaston,0
ec43a0ff-3113-44d9-83e8-5ab7e1857486,2730,2024-10-16 03:23:10,2189.97,Credit,Scott-Ruiz,Nancyberg,0
1759f4f5-d150-4e95-86b2-2d1aad797e8d,3870,2024-12-08 18:14:17,3508.17,Debit,Curry-Waters,East Dawn,0
a74a7c21-07a6-4c80-9fb3-8188ec3fbf6e,9200,2024-12-09 11:51:12,388.74,Credit,Sandoval-Smith,Perrystad,0
2f53ae03-cf51-4ea6-a2e5-40c98eb102b6,8838,2024-12-07 19:16:19,-4456.46,Credit,Tyler Ltd,Lake Jamieborough,0
332e916d-3bc0-45ee-b044-e2cc235a416a,1543,2024-08-01 21:01:11,-678.08,Credit,Ferguson Inc,Charleschester,0
06c24832-3f18-4b02-b13d-aa05989da984,6196,2024-09-03 08:09:52,2881.97,Debit,Pierce-Schroeder,East Michelle,0
f96108b7-1cc5-42f5-8795-bf645328eee0,2573,2024-10-18 00:21:36,4383.77,Credit,Crawford LLC,East Chadshire,0
cc1ae355-333b-4413-a451-db648bd377f8,5882,2024-08-30 16:44:21,385.55,Debit,"Garcia, Johnson and Macias",West Leonard,0
4de82016-78f4-4b0a-b00a-24cc506b1686,1477,2024-09-28 17:22:59,-1347.1,Debit,Logan-Simpson,Reyesmouth,0
91cd364a-400d-4aa6-9a3f-7f77afca0aad,3883,2024-03-19 09:36:48,-3658.24,Credit,Thomas Group,Matthewtown,1
08280c3b-4f10-47a3-a6ea-b5f7ebfc0bd5,3958,2024-11-04 02:12:08,-2462.5,Debit,Hunter and Sons,Sandershaven,0
a4d3e721-4c14-48c1-ae81-830da712853c,7059,2024-10-12 14:27:16,951.26,Credit,Reed and Sons,Lake Jonathan,0
72e0387b-2502-42c3-a4d3-44245a9a114d,9084,2024-06-29 06:02:44,-3976.23,Debit,"Smith, Burke and White",Lake Megan,0
fc7acace-2933-4fa3-b03a-9a17414a1c9e,6179,2024-05-28 04:35:21,528.49,Debit,Bowen and Sons,South Melissafurt,0
bb62e4bb-f3e0-4de4-9fde-9a15685f9113,9741,2024-02-27 01:07:18,3761.44,Credit,Hill PLC,Jordanland,0
7e7db92d-9396-4e15-a48c-0204c6731265,1209,2024-11-02 15:46:15,2226.48,Credit,"Williams, Thompson and Wright",Harrisonchester,0
168e50a1-e600-4a91-8ae9-58ebe7973247,3390,2024-06-10 23:12:36,1591.02,Debit,Reeves Ltd,North Sarahborough,0
c74bca74-81ce-4a3c-a643-4f4b5d50f4c8,2739,2024-01-14 22:43:44,1362.18,Debit,"Mckenzie, Carpenter and Levine",North Michael,0
6fc91d45-4a8e-4bf0-8d9f-fb2aa30a5a20,9664,2024-08-30 03:28:50,2772.81,Debit,"Mccarty, Gordon and Rios",Williammouth,0
7eca5119-fb7e-4d50-9770-999f68d46e6f,4896,2024-06-02 12:25:36,3974.61,Credit,Fisher Group,Jenkinsburgh,0
ec25159c-807d-4dd0-b22d-755afce1bd46,9089,2024-01-04 12:47:02,4485.96,Credit,Garza-Freeman,Tylerstad,0
5bed3eba-5c89-45a8-a668-465c55965e17,6512,2024-07-03 13:17:44,2835.82,Credit,Smith PLC,East Ashleyton,0
7e2d0133-9678-4f55-a267-351bd6b9fdd8,4213,2024-12-12 03:04:53,-4164.89,Debit,Valentine LLC,New Ryan,0
4bb31a20-eaca-4fc3-afb2-82c01768566c,4850,2024-08-19 06:51:06,781.42,Credit,"Cardenas, Wells and Cochran",Melissabury,0
3e93641b-3240-4baa-9040-c4cfbd88e697,7406,2024-06-21 02:58:01,4566.74,Debit,Kennedy Group,Morantown,0
01563868-9ca6-4eb0-813c-27026037c3b5,3797,2024-03-23 23:40:55,2063.61,Debit,"Lopez, Sloan and Johnson",East Ashlee,0
c0a213c8-ab51-4f64-839f-dd3a5967aef2,2232,2024-04-08 09:43:05,-4631.71,Credit,Burnett-Jackson,Michaelborough,0
1a785627-7dfd-48c0-942f-8846eb985cf7,7691,2024-11-22 16:07:06,-2409.23,Debit,"Singleton, Carter and Rangel",West Aaronside,0
7a88395d-bf0b-4c7f-9a03-5b0cc5b3c079,2157,2024-04-13 10:15:26,4313.34,Debit,Miller and Sons,North Gregmouth,1
220afa9c-e247-4596-84a8-5fbd9e3541e9,5378,2024-01-15 22:04:25,1204.72,Debit,Jones Group,West Roberthaven,0
7b335adb-c002-439c-bbb9-733c4a531954,8066,2024-03-22 01:55:21,-4865.74,Debit,"Black, Robinson and Miller",New Jocelynborough,0
70785f73-09fc-4c0a-8fbf-c817012c72cc,9376,2024-08-28 05:42:07,-710.98,Credit,Payne-Webb,Sanchezbury,0
11b6ed58-bb92-46f0-acba-ad689bf30cbd,3382,2024-05-10 01:31:13,-638.99,Debit,Brown-Marshall,Christopherview,0
18067d3a-4f6f-44a2-b658-23ce9a938cb9,9752,2024-11-09 11:19:16,4731.26,Debit,Lewis Group,Lake Danielleport,0
42850ec6-4f1a-426e-81c2-fb53848eee7b,8925,2024-11-11 13:34:56,-1754.2,Credit,"Lawson, Hahn and King",New Kellyside,0
7a9e0167-b22b-432c-9091-5452fdcb2d45,8342,2024-05-02 08:36:43,4147.66,Debit,Patrick Inc,West Chad,0
93492c28-7c8b-4f63-9b5d-63e70c6e004d,4438,2024-10-28 06:28:36,-1398.98,Debit,Powell Inc,New Bobby,0
40720674-2c45-4db4-ae21-c84f5fc02b91,7557,2024-03-27 08:15:14,741.13,Debit,Erickson-Mendez,New Elizabethburgh,0
8bbf4bd8-d02b-4b05-b63e-a6bc8a54af21,9237,2024-09-11 05:24:04,2180.52,Debit,"Dixon, Rodriguez and Cruz",Port Harold,0
c885dd3e-28af-4988-853b-1ba00bec719b,5001,2024-10-01 14:46:59,1098.3,Debit,Wilson Ltd,Hutchinsonberg,0
4e7a794a-3d3c-4eeb-a4cc-47717f73c81a,7442,2024-07-16 03:02:37,2395.87,Credit,Jackson Inc,West Zachary,0
5cc1d495-bc08-4f1b-b1f1-abb918a7c933,9192,2024-04-27 06:54:27,3287.08,Credit,Reynolds-Garcia,New Lisashire,0
a2e1ad02-985e-4280-8896-d6d5749c0b2c,3655,2024-04-06 12:27:15,-3141.84,Debit,"Harvey, Jackson and Williams",Jillshire,0
cba7c1e8-8509-41e5-a206-22432556a19c,2056,2024-06-30 08:41:35,-948.86,Debit,"Meyers, Romero and Davis",East Samuelview,0
f4130345-a368-479a-879d-b37f601e78f4,5297,2024-09-23 05:26:17,3605.17,Credit,"Bell, Reeves and Day",Port Joyland,0
7115a685-5a4c-42e6-b60b-21d791bf79b1,8564,2024-03-05 14:56:01,4606.72,Debit,Bradley Ltd,Wilsonland,0
8e6a827d-c766-444e-8bd5-62fc014b5948,5798,2024-03-02 14:01:15,-3519.73,Debit,Robinson-Owen,Henryburgh,0
ea867f31-544d-4d54-a4d0-9798ffec3912,1600,2024-04-23 09:15:46,-3551.89,Debit,"Davis, Mitchell and Carter",Benjaminfort,1
c8477b4a-2dff-4fbe-803e-5b41d32ffaed,1241,2024-07-27 21:58:27,3220.2,Credit,Page Group,Johnsonville,1
d06795ec-ad8e-4584-961e-bc287e99d65d,4823,2024-11-21 09:52:46,4569.78,Credit,"Montes, Estrada and Murphy",Grayburgh,0
b2b56ba6-359c-4694-8901-14aceaf173b9,9874,2024-07-05 18:52:46,964.96,Credit,Wagner-Adams,Jacksonville,0
5aaa2760-5192-4e42-ae10-a815cc0f0ea9,9682,2024-05-11 16:12:58,-2103.25,Credit,"Kirk, Singh and Waller",Trujillofurt,0
e5ac5781-7cbd-4fc3-bdc4-92c54848889b,8953,2024-09-12 20:07:16,3964.38,Debit,"Wilson, Perez and Wolf",Terrancechester,0
0c78b7bd-f761-42d8-b62a-91511d472ec8,2048,2024-03-05 22:42:20,-3357.21,Credit,"Young, Dixon and Davis",Georgeburgh,0
08cdb1d9-ad21-41d8-a27b-c4d6576aab90,4515,2024-12-01 03:05:50,4696.19,Debit,Adams Ltd,Mcdonaldside,0
f7826046-4339-4445-a744-9e55fb6584ed,2959,2024-07-05 13:59:42,-4664.71,Debit,Nelson PLC,Garciaside,0
53ab930e-9f43-4235-8ae1-8f90cc0a9a57,2216,2024-06-17 09:02:11,-4933.23,Debit,"Burnett, Fitzgerald and Stone",South Jacobstad,0
4bf12396-fe5d-4cc3-a3ef-f6b787d09fb9,7281,2024-07-14 17:38:00,3208.88,Credit,Garcia-Rice,East Jerry,0
11adb94a-e583-4ef8-b69d-8011308ed4f5,3422,2024-02-19 04:09:19,-1115.04,Credit,Herring-Robinson,East Laurenton,0
d08b6040-138b-4c78-aceb-e58457e97194,1711,2024-08-02 21:24:10,-4131.09,Credit,"Brown, Hill and Vaughan",Port Sonya,0
b4f0744f-e0aa-4c7b-a262-aadde2886b09,2353,2024-03-30 02:47:59,-1064.68,Debit,"Miller, Horn and Campbell",Hessmouth,0
f1e36ab3-c477-43bb-9c66-ceacc791bd51,4624,2024-08-15 18:49:34,3739.52,Credit,Johnson-Miller,North Eric,0
45496a1b-8444-492c-9b70-f88d79a1ab16,4825,2024-02-07 16:46:58,2858.04,Debit,"Williams, Reid and Bennett",Rodriguezbury,0
b6187acf-3fc4-4418-bdf8-646ea9b63fd3,3483,2024-01-13 02:31:41,-2276.85,Debit,"Nelson, Ochoa and Hunter",West Ashleyfurt,0
1a2a74a1-e9a2-4562-ac89-a0684952ca37,3316,2024-04-16 10:04:52,-2411.21,Credit,Murphy PLC,Coleton,0
dffc9a3e-cd61-4e70-b156-542812eba74a,8495,2024-11-30 10:41:35,4331.0,Credit,Zimmerman LLC,Jeremytown,0
f9435e77-c36a-4e27-bcbc-b89cc7e108be,5720,2024-07-25 02:43:16,4793.41,Credit,Bates Inc,Amyborough,0
66825365-e0bb-49af-a0be-6b6a14ff74de,2647,2024-09-12 09:49:43,-1230.45,Credit,Sanchez and Sons,Lake Debra,0
311f46a7-a088-4692-865f-c72b83cfddcb,2455,2024-01-27 17:27:11,1100.7,Debit,Velasquez PLC,East Matthew,0
e811a931-b89c-4d78-913d-2f6452625635,1448,2024-11-04 02:38:26,-3969.15,Credit,"Grant, Woodard and Schaefer",Port Christinaland,0
f1a6c1a6-7976-43e3-8d57-e7027fc7e7f9,5706,2024-10-17 09:50:15,675.63,Debit,"Keith, Johnson and Stuart",Lake Mindy,0
fc3addc3-6042-405c-9ab2-9e578ded692b,8438,2024-11-07 05:06:11,1843.17,Credit,Park PLC,West Jimmy,0
8e63507d-c493-4449-99e8-348711c85027,8152,2024-02-25 07:33:54,2188.19,Debit,"Williams, Orozco and Vasquez",Michaelmouth,0
e4c352d3-b010-4fde-9e62-62c291a68763,5431,2024-07-31 06:18:16,-3544.56,Debit,Cole-Martinez,Port Janettown,0
cc007896-98ed-4ab3-95db-7ce2db58efa1,3583,2024-05-19 19:08:51,4614.58,Debit,Kennedy and Sons,South Caitlynport,0
0a98f796-acdf-438b-930b-c8cee12f5001,9516,2024-08-03 05:45:38,3059.75,Debit,Collins and Sons,Port Normashire,0
18f1426d-a399-48a9-b040-4d06572fad40,1926,2024-10-05 23:01:53,-4981.11,Credit,Ramirez Group,West Brian,0
3f8a1c76-1524-462b-8541-af23ef42cc3a,6864,2024-04-25 00:40:16,2518.48,Credit,"Perez, Price and Stein",Vargasview,0
005556f6-414e-4079-9915-87c3cd422758,3864,2024-10-27 17:07:21,3572.35,Debit,Parker and Sons,Coltonmouth,0
f45e380b-bc5c-4301-bc06-21d3d79428bc,9092,2024-08-10 03:14:24,1564.74,Credit,Barnes-Harris,Marshallside,0
d823a274-6a62-4e9b-93ea-e296c2c5c72a,9736,2024-01-08 14:06:14,-4339.48,Credit,"Neal, Meza and Brown",Jerryhaven,0
04456389-8e8e-4c7b-ad87-f6d9b1ab4eb2,8432,2024-10-30 17:11:31,-2777.76,Debit,Nash-Franco,North Darren,0
10f21227-e455-49a8-91ba-355d1c06f555,4318,2024-08-17 22:05:39,-4591.64,Credit,Brock LLC,Port Jimmy,0
2c5a995d-2f45-4c48-a75a-c2af776e9431,4994,2024-11-29 23:31:09,-3862.7,Debit,"Flores, Best and Lang",Lake Natashaview,0
b3deb507-f272-461e-af3b-745495c114a2,7579,2024-01-24 15:32:00,-2633.91,Debit,"Johnson, Hubbard and Brooks",North Kaylamouth,0
dc3c59ea-4c97-4393-915d-4fe752dc31ff,3759,2024-11-06 19:09:10,3592.63,Credit,Brown Inc,East Toddstad,1
2d1d78d1-25c2-4cb0-a005-9339cd52e139,1577,2024-05-06 04:22:21,-2520.55,Credit,"Rodriguez, Jones and Miller",Higginsland,0
c90c1df6-d82a-423b-b283-e628b3af27d4,1261,2024-06-03 22:25:31,-2460.09,Debit,"Huber, Garza and Bullock",North Kevinfurt,0
a1db33d4-cf3e-44d6-9e75-4ddfa4433c8e,8841,2024-02-04 12:26:44,-768.58,Debit,Singleton Ltd,New Danielleville,0
b5ed8307-a7df-4795-8484-ff28ad09837f,1572,2024-07-03 08:31:30,-2430.61,Credit,Callahan PLC,Thomasland,0
6aa3de2d-f1f9-48a9-a66d-8de4fb646070,6423,2024-07-29 01:23:07,-2075.72,Credit,Tanner-Hobbs,Greenburgh,0
ebd5902a-61a4-48f8-bade-1233da447bf9,8215,2024-06-09 15:01:58,-3727.62,Credit,"Young, Anderson and Watkins",New Jason,0
38fa295a-6325-4fe5-8126-e81120710d67,7485,2024-11-23 07:46:09,2742.9,Debit,Harris-Smith,West Zachary,0
8b0ccb52-f245-4900-b8b2-3a60b7032c81,8871,2024-11-18 02:10:45,4872.25,Credit,Martinez-Mitchell,Margarettown,0
b983c0f0-b5df-45cf-ae3b-58a28fa5435a,2351,2024-12-09 02:54:39,-560.97,Credit,French-Green,East Laurenberg,0
f4478a75-3bb9-4ce0-b56b-87baef101f5a,2806,2024-07-25 16:36:22,3774.75,Debit,Kim PLC,South Joshuamouth,0
7488ce49-1468-41e4-aab2-a1a13f416556,4018,2024-02-07 00:45:21,-2408.26,Debit,Ruiz PLC,Santiagotown,0
3dd310c6-bd75-43e6-9041-55a0d3eb38ee,9826,2024-05-12 11:05:14,-1263.81,Credit,Duncan-Rodriguez,Petersenmouth,0
01d2ffd8-ee06-45ba-bd87-bf673b667f77,7683,2024-12-02 02:47:29,523.02,Credit,"Caldwell, Lucas and Parker",East Angela,0
5ad5e903-724d-4347-847f-78545efac096,2377,2024-09-24 00:28:51,2642.03,Credit,Patton-Wilson,Stephaniefurt,0
