account_id,client_id,account_type,balance,last_transaction_date
28912,29897,Checking,26188.11,2024-03-09
51486,23023,Saving,44428.05,2024-10-16
43729,93589,Checking,8992.99,2024-06-13
50045,18685,Checking,67846.18,2024-10-02
63640,5776,Saving,16339.73,2024-08-26
55961,28699,Saving,4297.21,2024-01-14
59854,22107,Saving,55454.98,2024-09-06
36171,95648,Checking,67888.59,2024-10-26
55138,64902,Checking,27354.34,2024-07-31
64018,21772,Saving,36591.21,2024-05-16
78667,88568,Saving,86561.04,2024-07-18
69785,71336,Saving,46013.68,2024-02-21
73364,49414,Saving,16654.19,2024-06-12
31720,89780,Checking,49079.64,2024-03-12
36374,93176,Checking,97926.82,2024-04-08
58854,40734,Saving,60242.75,2024-11-24
99438,88673,Saving,36188.83,2024-09-22
25343,47827,Checking,64358.45,2024-08-24
43010,69606,Saving,936.72,2024-11-28
40030,94623,Checking,6044.15,2024-11-06
79134,46712,Checking,89366.82,2024-03-03
12872,77823,Saving,25654.34,2024-06-27
95438,99803,Saving,29198.54,2024-10-25
98609,98713,Saving,13678.66,2024-08-06
60161,73982,Checking,50376.16,2024-06-02
33793,13375,Saving,24421.16,2024-02-02
64922,30828,Saving,32354.49,2024-09-21
28519,6103,Checking,-869.8,2024-10-11
83791,1674,Checking,70840.74,2024-10-07
77305,65446,Saving,17060.07,2024-06-26
88938,65274,Saving,74796.72,2024-10-01
20532,59111,Saving,67025.92,2024-09-14
95987,57775,Checking,98524.3,2024-02-23
81690,70993,Saving,96735.23,2024-02-18
70179,41484,Saving,38992.06,2024-04-04
28286,84895,Saving,11422.81,2024-07-14
16147,32611,Saving,30111.21,2024-04-08
31448,73846,Checking,69831.93,2024-02-13
93328,55536,Saving,22487.84,2024-11-30
85696,95349,Saving,99226.18,2024-11-06
70263,3753,Checking,43057.13,2024-09-01
76170,68925,Checking,35155.91,2024-11-14
39461,40578,Checking,77283.24,2024-02-04
58854,65760,Saving,54304.42,2024-02-07
29490,31696,Saving,61694.6,2024-09-12
46154,65276,Checking,79688.29,2024-05-22
66027,68478,Saving,63688.49,2024-01-03
56527,75939,Checking,2705.22,2024-03-27
95572,90856,Saving,66317.36,2024-07-01
97502,16101,Saving,46332.62,2024-06-26
94339,62889,Saving,51694.09,2024-08-26
34970,93098,Checking,67804.74,2024-02-03
37913,51043,Saving,43023.76,2024-04-27
57270,91070,Checking,30973.2,2024-08-25
63452,70271,Checking,99893.87,2024-07-27
61236,96140,Saving,52877.75,2024-01-10
42240,44000,Checking,69127.47,2024-10-29
21367,8051,Saving,87150.5,2024-01-29
90809,18251,Checking,61325.45,2024-08-22
58682,39719,Checking,30372.62,2024-12-04
27136,88993,Saving,68886.52,2024-09-14
99775,11098,Checking,34266.81,2024-06-20
83700,64324,Saving,41075.42,2024-04-28
25227,14915,Saving,32340.58,2024-06-01
28106,61383,Checking,77501.15,2024-11-08
22186,43436,Saving,66016.99,2024-04-11
62112,30113,Saving,64510.35,2024-08-25
74899,76786,Saving,66016.58,2024-02-06
35783,33136,Checking,33147.88,2024-01-26
47341,55551,Checking,98439.56,2024-01-07
68327,54664,Saving,4423.86,2024-02-23
23498,78549,Checking,59661.98,2024-05-07
13268,14259,Saving,43535.34,2024-03-25
78223,74779,Checking,24368.7,2024-02-04
80037,50788,Checking,13080.52,2024-05-24
21294,5463,Checking,52047.52,2024-03-01
85308,91955,Checking,19762.08,2024-12-08
45170,4345,Checking,15440.82,2024-09-11
13505,63173,Checking,37534.46,2024-10-08
91743,87011,Checking,66686.62,2024-11-30
76753,52815,Saving,7577.37,2024-07-24
51168,32142,Checking,72312.17,2024-02-17
78105,90758,Checking,58321.21,2024-09-27
67375,14250,Saving,84630.78,2024-10-15
92638,60658,Checking,30983.69,2024-05-10
76898,57839,Saving,88559.17,2024-09-28
23239,43270,Checking,10250.59,2024-07-10
74500,62839,Saving,73619.7,2024-11-16
22151,5973,Checking,84684.29,2024-07-09
16198,33502,Checking,81222.19,2024-09-23
87224,53631,Saving,11709.08,2024-10-12
49269,5938,Checking,14829.0,2024-02-07
73498,34346,Checking,40384.74,2024-09-06
26517,12038,Checking,20657.59,2024-07-03
11664,21378,Saving,88179.13,2024-08-18
53362,30423,Checking,3425.97,2024-08-04
15334,52124,Saving,92573.24,2024-06-08
67415,32894,Saving,75217.89,2024-11-19
24049,59431,Saving,62364.87,2024-05-29
21869,84854,Checking,84968.75,2024-09-21
30951,80996,Checking,51707.15,2024-08-16
22786,60038,Saving,16635.06,2024-01-10
97122,31804,Saving,8262.75,2024-08-05
16196,64305,Checking,67020.16,2024-10-30
85364,61621,Saving,15154.33,2024-06-12
44273,49386,Checking,53071.72,2024-08-12
43370,19289,Saving,34836.28,2024-08-26
65141,71434,Saving,72935.35,2024-03-30
60077,56480,Checking,66193.42,2024-10-03
51714,93316,Checking,16690.26,2024-10-14
87249,4897,Saving,22373.32,2024-03-04
73593,36443,Saving,12559.9,2024-07-21
29139,12889,Saving,36413.82,2024-10-20
81868,64327,Checking,11021.67,2024-06-28
73614,43131,Checking,68631.55,2024-02-02
64422,13136,Checking,85137.02,2024-11-21
46801,90871,Saving,35289.3,2024-08-07
29381,78335,Saving,72041.46,2024-01-12
15439,83678,Saving,18423.47,2024-06-07
34342,4592,Checking,64319.03,2024-02-02
62706,23670,Saving,77035.49,2024-12-07
58028,31717,Checking,74830.06,2024-06-15
94221,49344,Saving,57724.94,2024-05-07
76655,98661,Saving,84833.77,2024-04-03
79516,29579,Checking,21326.22,2024-09-09
99471,11971,Checking,99995.36,2024-04-15
82298,38306,Saving,53484.35,2024-04-04
87210,30746,Checking,31492.41,2024-10-04
21010,4680,Checking,99042.52,2024-09-20
21639,83923,Checking,28107.22,2024-08-09
19792,93440,Saving,56435.28,2024-10-03
58820,91044,Checking,68353.09,2024-04-08
41424,79872,Saving,84439.87,2024-10-17
84348,7019,Saving,71959.72,2024-05-09
81401,49636,Checking,68724.83,2024-02-26
24102,93250,Saving,46114.12,2024-01-17
24959,12295,Checking,48557.5,2024-09-17
22074,92775,Saving,37580.02,2024-10-13
51674,67330,Saving,40515.19,2024-06-14
91313,53174,Checking,67994.67,2024-11-17
67698,81600,Checking,30081.95,2024-03-13
79867,82435,Checking,99996.29,2024-11-06
78783,69578,Checking,12115.76,2024-08-02
81408,94568,Saving,84856.26,2024-06-12
97043,74745,Checking,71182.35,2024-03-13
46088,90031,Checking,50079.04,2024-01-28
15785,70445,Saving,61014.67,2024-03-18
59695,86968,Saving,35965.38,2024-02-05
91152,68732,Checking,4241.88,2024-02-29
58751,4142,Checking,95666.29,2024-04-10
91956,57880,Saving,57385.02,2024-02-27
65948,55098,Saving,78726.38,2024-08-22
45615,20396,Checking,35723.13,2024-09-20
53364,32416,Saving,91862.86,2024-09-23
26731,6038,Saving,54799.25,2024-08-31
19380,62994,Saving,39063.61,2024-12-07
22971,98512,Saving,56471.22,2024-06-17
55715,46838,Saving,56732.4,2024-04-27
29213,32308,Saving,35358.69,2024-02-02
27605,59919,Checking,8408.71,2024-02-10
31961,98245,Checking,3058.72,2024-12-09
94219,7879,Checking,63608.97,2024-03-06
97572,53288,Checking,40186.09,2024-12-04
54229,26603,Saving,86463.98,2024-10-19
82000,64040,Saving,56388.87,2024-06-28
30405,83887,Checking,10285.08,2024-02-11
36089,74323,Checking,29317.64,2024-09-28
32229,22826,Checking,99979.42,2024-11-12
79046,54287,Saving,84533.88,2024-01-08
76253,87577,Checking,72992.55,2024-02-16
60209,44128,Saving,5342.67,2024-03-02
34867,90149,Checking,8930.69,2024-04-28
59102,94732,Saving,26913.81,2024-01-17
25629,6393,Checking,54814.51,2024-07-25
20441,22232,Saving,17140.59,2024-02-25
84558,23277,Saving,83175.71,2024-05-02
87214,33573,Checking,79841.32,2024-08-07
11227,12527,Saving,86993.59,2024-05-01
78221,64428,Saving,57130.07,2024-04-24
60691,57174,Checking,61684.11,2024-07-22
38683,65742,Checking,40318.62,2024-10-22
99770,78730,Saving,49176.53,2024-02-25
70191,20228,Checking,55191.62,2024-02-11
87966,42555,Checking,66142.7,2024-02-06
96712,80002,Saving,85758.43,2024-07-23
48120,52629,Saving,45010.26,2024-01-08
19734,90909,Checking,65808.64,2024-10-05
33978,76267,Saving,5469.06,2024-01-15
45462,67307,Checking,50105.6,2024-08-18
65067,94955,Checking,4709.08,2024-04-14
31601,54208,Saving,68199.52,2024-04-23
96608,81409,Checking,84246.27,2024-05-07
14469,67171,Saving,88658.48,2024-05-28
85475,24925,Checking,37033.55,2024-10-25
12751,94993,Saving,93798.39,2024-08-22
26700,4890,Checking,98863.09,2024-08-31
89279,85277,Checking,7693.06,2024-02-06
22015,15478,Saving,89726.46,2024-10-29
73648,68396,Saving,53510.56,2024-11-26
39730,37179,Saving,83176.17,2024-12-13
19081,57117,Saving,74377.13,2024-10-05
47711,98964,Saving,55467.14,2024-11-21
17147,22391,Checking,93424.39,2024-05-26
88466,29415,Checking,89309.05,2024-09-06
37548,25381,Checking,53941.69,2024-09-25
63103,61273,Saving,17334.58,2024-03-17
44757,36844,Saving,82810.48,2024-11-13
31353,33946,Saving,45895.9,2024-02-05
78406,74568,Saving,15953.69,2024-11-21
22306,19374,Checking,1672.67,2024-03-23
55095,39374,Checking,60068.35,2024-09-17
74077,67737,Checking,24590.61,2024-06-05
87319,79264,Checking,75010.26,2024-06-12
30454,41434,Checking,80865.8,2024-02-04
97857,5723,Saving,24423.08,2024-10-18
67778,43293,Saving,11396.77,2024-08-06
95428,2031,Checking,28569.19,2024-08-31
12248,59739,Checking,59312.35,2024-08-17
65040,46095,Saving,82190.53,2024-07-27
12143,56557,Saving,95687.81,2024-07-12
95816,6169,Saving,1112.35,2024-03-24
13624,62346,Checking,55864.29,2024-09-04
37700,87351,Checking,63603.71,2024-04-01
70611,28432,Checking,59677.36,2024-08-10
67101,31541,Saving,80288.51,2024-10-20
85751,66085,Checking,67078.57,2024-02-16
93876,74090,Saving,88993.77,2024-11-12
16931,62227,Checking,12838.69,2024-10-24
69129,8048,Saving,58552.13,2024-01-16
49020,78101,Checking,69023.34,2024-02-19
89899,24718,Checking,23098.27,2024-07-31
26936,29207,Saving,62228.28,2024-07-28
98439,54824,Saving,96714.77,2024-11-09
84007,38759,Saving,44260.43,2024-01-24
50827,22637,Checking,78181.96,2024-08-12
80145,94743,Checking,37686.84,2024-07-20
90858,28340,Checking,1849.5,2024-04-20
53353,19650,Saving,21294.42,2024-09-14
54058,76679,Saving,21429.16,2024-06-18
74426,41606,Saving,20192.33,2024-10-07
48486,2696,Saving,84838.7,2024-08-01
67422,39278,Checking,77970.73,2024-01-02
28433,92342,Saving,72839.47,2024-06-15
79496,52272,Saving,15916.27,2024-03-05
54129,73974,Checking,83244.25,2024-02-29
53736,61787,Checking,82211.51,2024-03-17
51378,7099,Checking,57138.01,2024-06-16
72932,75309,Saving,49275.71,2024-06-03
66735,56995,Checking,6634.72,2024-10-29
44173,98571,Checking,64002.98,2024-01-17
98052,63214,Checking,78865.41,2024-12-15
20232,99729,Checking,81794.36,2024-01-12
67820,44705,Checking,33333.48,2024-05-21
74350,79757,Checking,20531.79,2024-02-23
23598,16998,Saving,68048.45,2024-11-18
12803,15478,Checking,9749.44,2024-08-18
95448,47625,Saving,73332.03,2024-03-01
73098,77012,Saving,61522.36,2024-07-02
63870,91431,Saving,64469.06,2024-08-04
68652,76015,Saving,88551.46,2024-04-19
50620,94718,Saving,94885.92,2024-07-06
92544,33144,Checking,64958.7,2024-12-05
91380,13517,Checking,25691.04,2024-04-05
45937,14150,Saving,54528.28,2024-04-19
10412,57933,Saving,75823.5,2024-12-08
11626,3986,Saving,67193.94,2024-05-01
97559,83111,Checking,58287.58,2024-05-31
77376,63457,Saving,87206.59,2024-08-02
47537,40284,Saving,74206.14,2024-11-09
42125,91098,Checking,40950.83,2024-03-28
42578,76580,Saving,69593.65,2024-09-13
93866,37458,Saving,85925.85,2024-05-02
50372,10504,Checking,31002.22,2024-04-01
52218,7551,Checking,18263.75,2024-08-16
19723,39489,Saving,72058.42,2024-03-02
89511,21102,Checking,53365.63,2024-12-12
91823,60169,Saving,36217.08,2024-06-16
18872,87934,Checking,99917.96,2024-09-24
71016,99007,Checking,69380.71,2024-07-23
82707,53289,Saving,57390.65,2024-12-13
55967,63568,Saving,65423.57,2024-01-09
81008,98070,Checking,20648.26,2024-01-26
23018,58799,Checking,99096.06,2024-07-07
30669,97297,Checking,23697.09,2024-10-03
99521,49469,Checking,55457.77,2024-02-26
57057,41236,Saving,12668.83,2024-07-15
17957,37556,Checking,67825.36,2024-05-22
24800,34969,Saving,56737.58,2024-03-05
73921,60735,Saving,48878.09,2024-09-12
61840,85183,Saving,-986.43,2024-01-19
10630,32531,Checking,99115.67,2024-01-15
58761,10969,Checking,80051.37,2024-05-18
57806,56563,Checking,60645.14,2024-09-17
38375,40070,Saving,90466.05,2024-11-03
25619,15698,Saving,5638.46,2024-10-26
42124,67688,Checking,41101.94,2024-06-08
68722,77674,Saving,91957.71,2024-09-01
51316,25735,Checking,29777.87,2024-03-20
97997,33516,Checking,58161.07,2024-10-26
86956,41337,Saving,-944.53,2024-11-21
77906,40571,Saving,26732.87,2024-05-16
33183,91263,Saving,72903.31,2024-07-25
62711,21736,Checking,36088.13,2024-06-25
67098,87585,Saving,24585.62,2024-10-05
77548,61705,Checking,65658.28,2024-10-26
69729,20818,Saving,63220.82,2024-09-09
44667,6916,Checking,69400.81,2024-10-28
40793,40374,Checking,26942.93,2024-01-31
84307,2319,Saving,64757.75,2024-11-14
61725,47016,Saving,20.64,2024-01-24
44958,8023,Saving,9456.18,2024-05-07
72867,74167,Checking,64642.3,2024-02-21
43864,74516,Saving,66827.64,2024-02-18
38513,21497,Checking,59472.69,2024-04-10
28217,73479,Checking,61580.23,2024-05-07
31163,1901,Checking,65472.26,2024-05-26
18485,43901,Saving,66165.65,2024-02-19
78940,36922,Saving,85305.29,2024-10-17
53590,26350,Saving,62513.39,2024-11-06
22835,32070,Checking,81018.98,2024-12-02
19060,35855,Checking,51142.03,2024-05-31
15339,13083,Saving,62253.1,2024-05-04
50814,73123,Checking,98536.02,2024-04-17
44559,92528,Saving,21604.1,2024-02-18
76254,45949,Checking,87394.12,2024-11-03
23107,60962,Saving,97871.46,2024-09-16
20712,45085,Saving,43500.6,2024-08-31
54233,1106,Saving,61307.0,2024-05-11
81980,88320,Checking,23259.64,2024-08-21
95609,95077,Checking,68519.12,2024-12-16
26269,8538,Checking,49672.44,2024-07-23
81602,28524,Checking,29883.78,2024-03-12
47547,35842,Checking,50686.59,2024-02-20
98643,2493,Saving,77392.78,2024-02-19
38353,60423,Checking,85805.04,2024-07-26
77140,16029,Checking,38785.57,2024-04-27
46325,70028,Saving,48318.27,2024-06-03
36239,55015,Saving,40249.48,2024-12-02
18996,86300,Checking,4342.29,2024-12-08
79076,40899,Saving,67065.77,2024-02-06
73969,80233,Checking,65573.92,2024-02-01
90990,15380,Checking,93055.41,2024-02-24
17811,76406,Checking,38167.29,2024-05-15
60696,55386,Checking,38618.11,2024-10-04
52949,60895,Saving,21056.16,2024-06-12
88570,35717,Saving,16692.97,2024-07-10
73673,97621,Checking,66786.8,2024-04-21
42417,36790,Checking,97619.86,2024-11-20
25070,21298,Checking,2292.5,2024-05-12
65834,17907,Saving,930.03,2024-02-29
92080,8292,Saving,81853.87,2024-06-15
56000,45551,Saving,-221.1,2024-02-02
74583,68768,Saving,16130.31,2024-03-04
16339,87873,Saving,18223.26,2024-05-27
69362,50657,Saving,68246.35,2024-09-13
88828,40310,Saving,32609.55,2024-02-02
64483,23070,Saving,38224.28,2024-03-03
40969,71053,Saving,69236.71,2024-10-14
44283,81144,Saving,69281.84,2024-10-08
29783,28556,Saving,84584.22,2024-05-24
60518,21563,Checking,20909.69,2024-09-07
53740,53703,Checking,90401.47,2024-03-09
30218,71806,Checking,85593.18,2024-04-05
19072,73572,Checking,6066.13,2024-10-29
29361,17316,Checking,13956.11,2024-01-27
15427,21593,Checking,2674.36,2024-02-27
52477,72627,Checking,91270.58,2024-07-06
15540,68512,Saving,58175.66,2024-01-07
85348,38048,Saving,32399.15,2024-02-16
97616,29960,Checking,52183.61,2024-06-03
17776,9262,Saving,53626.72,2024-07-03
16126,77696,Checking,88126.82,2024-10-10
33150,52636,Saving,51208.57,2024-05-13
26431,16655,Saving,-975.56,2024-05-23
46396,60594,Saving,15319.6,2024-06-24
90943,88873,Saving,94237.87,2024-06-24
33547,3320,Checking,39870.47,2024-05-04
65059,1352,Saving,58680.98,2024-12-08
52751,88370,Checking,3583.63,2024-07-25
52107,59866,Checking,75892.56,2024-09-08
39366,31671,Saving,69621.21,2024-05-01
72039,27613,Checking,88789.13,2024-06-25
76455,51651,Saving,76160.22,2024-06-18
29395,79584,Checking,52374.29,2024-10-11
17800,34342,Saving,65955.92,2024-12-13
79481,18309,Checking,89088.72,2024-05-02
25214,22957,Saving,67006.92,2024-09-30
42674,28670,Checking,12001.96,2024-04-30
59356,16962,Checking,582.61,2024-01-22
82957,83093,Saving,13349.12,2024-01-03
39979,13406,Saving,62175.69,2024-05-08
65756,89065,Checking,47308.01,2024-03-05
68070,61642,Checking,99299.88,2024-05-26
62193,86579,Saving,8070.13,2024-08-17
74371,99640,Saving,68439.76,2024-02-27
17972,86028,Checking,20194.87,2024-10-04
69720,89237,Checking,97753.21,2024-07-16
24925,49520,Saving,97256.68,2024-07-07
22183,50355,Saving,84064.71,2024-01-26
66522,97978,Checking,76834.82,2024-02-24
97537,12977,Checking,77348.7,2024-02-27
66671,26243,Saving,87480.1,2024-09-22
64033,63585,Checking,93400.12,2024-09-09
94656,91396,Saving,70634.06,2024-03-08
67504,8787,Saving,6370.71,2024-07-31
69262,58497,Checking,84895.67,2024-07-01
89218,49705,Checking,9350.57,2024-06-07
66840,97730,Checking,46929.97,2024-12-04
92055,12566,Saving,3574.21,2024-10-09
30318,36885,Checking,79999.83,2024-09-18
20401,90350,Checking,59787.4,2024-01-04
74091,43111,Checking,38327.02,2024-04-07
20917,18537,Saving,2294.66,2024-11-25
33586,99562,Saving,50992.6,2024-11-17
21415,98480,Saving,16561.55,2024-09-24
21937,9897,Checking,-718.6,2024-09-11
59133,38169,Checking,2120.78,2024-06-15
90804,58162,Saving,57762.15,2024-07-30
79453,50666,Checking,37373.73,2024-11-22
79070,54015,Checking,37905.82,2024-12-01
71413,2382,Saving,54540.85,2024-06-01
54470,60423,Checking,82712.55,2024-08-29
98891,57697,Checking,8982.02,2024-11-24
87443,43900,Checking,47595.01,2024-07-05
37725,37930,Checking,24232.73,2024-05-02
19976,67806,Checking,73622.92,2024-06-14
91059,19296,Checking,88000.4,2024-08-12
22093,85399,Saving,59096.95,2024-04-04
23948,1617,Saving,7832.74,2024-09-02
95033,65473,Checking,88326.86,2024-07-01
56870,88089,Saving,72507.82,2024-08-13
82981,59875,Saving,7849.65,2024-10-10
31607,43360,Saving,82748.16,2024-02-21
76934,38570,Checking,73305.85,2024-11-30
95144,68467,Checking,94402.99,2024-01-11
66535,40303,Checking,97295.01,2024-06-27
73904,60124,Saving,76145.34,2024-03-07
42848,80758,Checking,83840.66,2024-11-01
65564,25854,Checking,67249.81,2024-10-07
72470,53475,Saving,94564.95,2024-02-20
13285,83311,Saving,23410.19,2024-09-16
22474,56659,Checking,2828.25,2024-04-19
76932,49213,Saving,66855.55,2024-01-11
71163,20564,Checking,19530.54,2024-02-23
65110,51705,Saving,76363.68,2024-08-21
29909,12575,Checking,55503.2,2024-11-03
94485,32742,Saving,16889.54,2024-09-05
86533,51812,Saving,9406.75,2024-10-10
75353,76350,Checking,1159.81,2024-02-08
87170,5003,Saving,37946.17,2024-04-08
83779,82368,Checking,96590.92,2024-08-11
54494,58801,Checking,66535.52,2024-05-07
61222,60770,Saving,3429.45,2024-10-26
42596,98165,Checking,71191.55,2024-02-14
95757,69327,Checking,38709.79,2024-07-26
50383,91917,Checking,2394.9,2024-11-05
81719,54888,Saving,32815.18,2024-06-26
70792,57733,Saving,29479.13,2024-07-05
30019,86114,Checking,55773.42,2024-01-24
65004,95795,Saving,36164.92,2024-07-25
95621,17611,Checking,50152.3,2024-08-03
48551,46765,Saving,26721.49,2024-06-15
75146,84833,Saving,24426.61,2024-12-13
12930,54123,Checking,61618.83,2024-08-11
58082,20636,Saving,67943.53,2024-09-17
42018,33629,Saving,79432.33,2024-04-14
67335,94287,Saving,87648.84,2024-09-02
52505,72253,Saving,25110.54,2024-11-03
13838,11343,Checking,58652.78,2024-01-05
31070,53997,Saving,42979.56,2024-06-05
98148,8248,Saving,79540.97,2024-10-26
52789,79847,Checking,65984.2,2024-05-25
50750,27713,Checking,83786.15,2024-10-05
85291,87096,Saving,-645.21,2024-03-21
43956,6434,Checking,68163.5,2024-12-11
49816,19724,Saving,66231.46,2024-05-19
28298,81254,Checking,60854.96,2024-02-08
36560,72361,Checking,68326.47,2024-03-13
66038,66144,Checking,43696.85,2024-03-04
92626,82854,Checking,54986.89,2024-06-26
37352,15250,Checking,3461.69,2024-02-12
85987,63325,Checking,12230.74,2024-11-19
57100,86178,Saving,60800.21,2024-03-09
94865,82127,Saving,14564.62,2024-08-10
21586,60668,Checking,50171.27,2024-05-08
47345,32577,Checking,1270.5,2024-11-27
20936,36074,Saving,65463.03,2024-07-27
54923,1761,Checking,45440.83,2024-07-21
46927,51459,Checking,11740.32,2024-08-28
38898,84994,Saving,69051.55,2024-03-23
49262,12728,Saving,32461.14,2024-10-30
15255,47920,Checking,77046.44,2024-03-19
68230,9941,Saving,43030.34,2024-08-08
26375,66346,Saving,8361.9,2024-09-18
31933,9223,Checking,61833.95,2024-11-30
93551,66490,Saving,37594.41,2024-10-28
98488,54535,Saving,77249.55,2024-05-31
37031,59812,Saving,27361.96,2024-05-07
41406,60120,Checking,32428.1,2024-07-04
