client_id,total_loan_amount,average_loan_amount
87203,347641.36,347641.36
87206,133346.17,133346.17
87213,77360.18,77360.18
87269,4574.34,4574.34
87279,44429.19,44429.19
87281,496969.73,496969.73
87295,302172.38,302172.38
87344,438860.56,438860.56
87354,465818.9,232909.45
87377,249102.79,249102.79
87387,450949.22,450949.22
87388,285003.79,285003.79
87403,276077.67,276077.67
87418,143727.31,143727.31
87422,472439.77,472439.77
87444,346500.53,346500.53
87456,94020.97,94020.97
87460,332425.46,332425.46
87474,496730.05000000005,248365.02500000002
87495,227765.64,227765.64
87503,369228.18,369228.18
87508,353969.62,353969.62
87517,125578.16,125578.16
87552,470394.44,470394.44
87559,259091.83,259091.83
87580,417230.68,417230.68
87639,428950.71,428950.71
87673,146084.56,146084.56
87682,7281.08,7281.08
87700,250715.16,250715.16
87705,103624.93,103624.93
87763,133708.64,133708.64
87812,162902.73,162902.73
87840,830810.1499999999,415405.07499999995
87868,68981.43,68981.43
87886,248060.01,248060.01
87890,435459.32,435459.32
87900,312097.01,312097.01
87919,305042.57,305042.57
87920,410028.73,410028.73
87929,492674.75,246337.375
87930,415171.94,415171.94
87951,263026.2,263026.2
87964,213179.7,213179.7
87975,375778.76,375778.76
88007,58513.03,58513.03
88016,101455.14,101455.14
88018,274366.04,274366.04
88025,77711.69,77711.69
88061,159830.82,159830.82
88093,479173.73,479173.73
88096,20036.62,20036.62
88175,105993.42,105993.42
88183,400874.46,400874.46
88194,44274.46,44274.46
88210,199180.75,199180.75
88213,3451.09,3451.09
88220,57328.42,57328.42
88229,218763.11,218763.11
88279,191307.07,191307.07
88291,565717.6900000001,282858.84500000003
88295,545033.65,272516.825
88366,317771.49,317771.49
88382,422662.67,422662.67
88402,390832.1,390832.1
88408,91849.6,91849.6
88411,385331.41,385331.41
88496,437300.74,437300.74
88501,376583.12,376583.12
88505,475385.96,475385.96
88512,389653.2,389653.2
88540,116078.29,116078.29
88555,444290.89,444290.89
88563,163499.93,163499.93
88630,383448.05,383448.05
88640,304276.0,304276.0
88646,199218.39,199218.39
88681,316048.34,316048.34
88705,438302.62,438302.62
88731,427839.66,427839.66
88770,234535.03,117267.515
88795,156677.95,156677.95
88808,171984.2,171984.2
88813,394043.76,394043.76
88818,411616.25,411616.25
88834,130775.14,130775.14
88850,137869.69,137869.69
88861,19251.85,19251.85
88866,487510.8,487510.8
88882,315545.03,315545.03
88925,604675.39,302337.695
88929,375951.76,375951.76
88956,265717.88,265717.88
89004,353410.51,353410.51
89019,484360.24,484360.24
89033,309289.78,309289.78
89054,368437.16,368437.16
89102,118482.88,118482.88
89105,491242.95,491242.95
89140,84478.61,84478.61
89170,311022.62,311022.62
89207,214517.97,214517.97
89208,374013.66,374013.66
89213,185055.17,185055.17
89227,217188.0,217188.0
89287,481998.09,481998.09
89312,354368.14,354368.14
89314,399888.05,399888.05
89326,474599.4,474599.4
89348,385353.71,385353.71
89362,158885.34,158885.34
89367,179731.56,179731.56
89368,120402.18,120402.18
89421,67090.11,67090.11
89429,239216.29,239216.29
89430,406712.09,406712.09
89434,356610.43,356610.43
89440,37872.78,37872.78
89470,35927.44,35927.44
89485,336509.04,336509.04
89496,471655.4,471655.4
89588,157754.27,157754.27
89600,160897.0,160897.0
89607,100930.1,100930.1
89608,58869.16,58869.16
89620,143061.79,143061.79
89645,86308.28,86308.28
89664,453030.36,453030.36
89731,208368.78,208368.78
89741,240460.14,240460.14
89747,306265.32,306265.32
89762,173422.36,173422.36
89799,486606.03,486606.03
89857,413752.74,413752.74
89887,496327.04,496327.04
89898,350209.43,350209.43
89913,195624.73,195624.73
89935,316887.22,316887.22
89942,347031.62,347031.62
89955,186181.23,186181.23
89964,123386.43,123386.43
90000,498888.13,498888.13
90006,79923.08,79923.08
90008,465045.51,465045.51
90027,408281.15,204140.575
90087,98516.11,98516.11
90130,144205.81,144205.81
90205,69011.87,69011.87
90207,398947.72,398947.72
90226,441444.01,441444.01
90231,332908.74,332908.74
90250,359919.25,359919.25
90268,26507.43,26507.43
90296,72506.4,72506.4
90319,296424.3,296424.3
90326,277788.01,277788.01
90346,114451.29,114451.29
90368,355540.36,355540.36
90382,266626.73,266626.73
90386,201018.8,201018.8
90418,62178.02,62178.02
90432,60550.02,60550.02
90479,280246.63,280246.63
90503,414090.88,414090.88
90505,209495.47,209495.47
90514,208152.54,208152.54
90519,69346.11,69346.11
90529,203182.77,203182.77
90541,223732.0,223732.0
90552,100377.2,100377.2
90554,399883.35,399883.35
90574,113078.07,113078.07
90580,491235.98,491235.98
90595,456522.49,456522.49
90667,445377.48,445377.48
90673,380698.56,380698.56
90707,37811.69,37811.69
90717,353361.0,353361.0
90726,205061.35,205061.35
90734,71082.33,71082.33
90747,110344.5,110344.5
90769,306422.87,306422.87
90775,76988.44,76988.44
90796,158891.96,158891.96
90816,269713.04,269713.04
90869,185564.64,185564.64
90873,490094.44,490094.44
90875,192601.62,192601.62
90906,65469.45,65469.45
91040,494033.81,494033.81
91079,302802.14,302802.14
91087,193883.81,193883.81
91107,394723.61,394723.61
91140,421259.81,421259.81
91148,334242.31,334242.31
91162,304903.87,304903.87
91174,114874.81,114874.81
91185,282920.95,282920.95
91189,56544.54,56544.54
91212,374198.44,374198.44
91244,237163.87,237163.87
91278,285609.13,285609.13
91279,257681.7,257681.7
91284,229112.3,229112.3
91286,387174.72,387174.72
91300,312525.35,312525.35
91303,27636.5,27636.5
91307,409669.39,409669.39
91345,78787.12,78787.12
91346,461253.55,461253.55
91355,186724.43,186724.43
91395,241929.44,241929.44
91399,193227.16,193227.16
91423,117801.37,117801.37
91446,432310.2,432310.2
91490,477407.02,477407.02
91500,406655.16,406655.16
91558,305598.99,305598.99
91560,286113.56,286113.56
91612,368164.18,368164.18
91613,54394.48,54394.48
91633,16338.43,16338.43
91650,410776.67,410776.67
91653,430293.13,430293.13
91676,457719.75,457719.75
91701,351095.11,351095.11
91728,406432.56,406432.56
91760,229873.52,229873.52
91801,471490.11,471490.11
91826,182111.27,182111.27
91892,488504.75,488504.75
91924,138946.31,138946.31
91928,384892.28,384892.28
91943,166066.9,166066.9
91953,136940.53,136940.53
92010,457579.82,457579.82
92012,330480.23,330480.23
92062,348964.63,348964.63
92115,30047.53,30047.53
92117,84537.84,84537.84
92120,120535.21,120535.21
92122,113886.9,113886.9
92148,48641.3,48641.3
92171,123359.12,123359.12
92176,497899.67,497899.67
92214,90206.92,90206.92
92227,170782.43,170782.43
92231,457150.05,457150.05
92259,171677.14,171677.14
92268,177784.47,177784.47
92329,143761.57,143761.57
92333,217155.54,217155.54
92375,86969.4,86969.4
92379,253376.38,253376.38
92395,325842.34,325842.34
92401,453736.92,453736.92
92428,72609.65,72609.65
92473,436789.65,436789.65
92480,496399.27,496399.27
92493,475022.28,475022.28
92499,120186.99,120186.99
92512,314342.27,314342.27
92602,294138.35,294138.35
92610,385203.5,385203.5
92642,413406.54,413406.54
92652,74953.89,74953.89
92658,11245.82,11245.82
92659,371627.46,371627.46
92661,141797.05,141797.05
92706,195461.59,195461.59
92714,377369.27,377369.27
92776,52164.85,52164.85
92806,416771.26,416771.26
92812,44525.0,44525.0
92829,158468.29,158468.29
92857,305893.25,305893.25
92879,316089.58,316089.58
92893,212113.82,212113.82
92954,401263.99,401263.99
92993,132381.15,132381.15
93005,91037.92,91037.92
93088,122993.51999999999,61496.759999999995
93112,171475.56,171475.56
93193,415893.22,415893.22
93201,463896.67,463896.67
93212,484311.81,484311.81
93224,287986.79,287986.79
93239,401249.05,401249.05
93248,177279.88,177279.88
93253,456159.11,456159.11
93255,11650.05,11650.05
93265,273095.53,273095.53
93292,129069.68,129069.68
93300,63608.61,63608.61
93302,139264.72,139264.72
93375,93770.8,93770.8
93382,15434.56,15434.56
93384,77492.07,77492.07
93396,253088.09,253088.09
93397,111648.43,111648.43
93405,39425.91,39425.91
93408,358937.35,358937.35
93433,201337.71,201337.71
93543,499588.82,499588.82
93556,159817.18,159817.18
93562,106049.62,106049.62
93573,413921.21,413921.21
93613,362458.3,362458.3
93627,111462.43,111462.43
93697,340156.46,340156.46
93735,335935.62,335935.62
93748,175437.75,175437.75
93765,353908.9,353908.9
93771,217508.17,217508.17
93773,394099.12,394099.12
93786,494223.63,494223.63
93797,483940.6,483940.6
93800,374104.48,374104.48
93826,228940.75,228940.75
93834,470654.9,470654.9
93839,99435.2,99435.2
93868,239811.38,239811.38
93892,352908.39,352908.39
93906,128811.83,128811.83
93919,417983.01,417983.01
93928,339950.4,339950.4
93950,83377.08,83377.08
93991,180936.98,180936.98
93992,458758.97,458758.97
94015,479837.78,479837.78
94027,176849.19,176849.19
94035,131001.13,131001.13
94073,267415.06,267415.06
94117,36911.74,36911.74
94170,142716.04,142716.04
94199,126446.97,126446.97
94202,370970.27,370970.27
94244,495694.27,495694.27
94361,485644.49,485644.49
94363,90983.72,90983.72
94371,267396.79,267396.79
94390,206260.35,206260.35
94428,346486.23,346486.23
94434,154920.53,154920.53
94437,413286.61000000004,206643.30500000002
94459,118716.69,118716.69
94490,400778.19,400778.19
94503,433566.13,433566.13
94548,396764.46,396764.46
94551,441074.82,441074.82
94590,215505.54,215505.54
94610,277684.55,277684.55
94661,4196.86,4196.86
94667,361613.32,361613.32
94688,13382.29,13382.29
94691,438432.63,438432.63
94705,417014.71,417014.71
94735,305589.7,305589.7
94791,386187.61,386187.61
94799,418847.81,418847.81
94810,323450.35,323450.35
94854,181430.08,181430.08
94858,229902.38,229902.38
94871,400364.99,400364.99
94913,243316.71,243316.71
94973,464942.58,464942.58
95071,386848.45,386848.45
95074,88327.27,88327.27
95092,343210.76,343210.76
95097,324303.33,324303.33
95111,72973.83,72973.83
95119,13657.25,13657.25
95123,340012.57,340012.57
95132,351016.04,351016.04
95147,11215.27,11215.27
95154,426426.19,426426.19
95155,131669.49,131669.49
95159,2481.97,2481.97
95167,179471.65,179471.65
95173,381194.15,381194.15
95175,24792.35,24792.35
95176,386899.82,386899.82
95194,37525.41,37525.41
95199,214034.89,214034.89
95231,237202.88,237202.88
95265,493668.92,493668.92
95280,57133.97,57133.97
95322,231304.0,231304.0
95331,111912.65,111912.65
95362,168844.86,168844.86
95368,48766.9,48766.9
95391,313500.6,313500.6
95399,88871.49,88871.49
95401,307426.51,307426.51
95414,444169.47,444169.47
95440,302349.26,302349.26
95455,68404.61,68404.61
95477,107823.38,107823.38
95482,53348.01,53348.01
95489,461158.13,461158.13
95507,320291.55,320291.55
95554,242450.82,242450.82
95555,347794.27,347794.27
95565,4936.18,4936.18
95571,26996.55,26996.55
95581,15779.34,15779.34
95611,156592.33,156592.33
95638,412422.13,412422.13
95677,494535.33,494535.33
95728,375855.18,375855.18
95732,482977.75,482977.75
95734,108979.2,108979.2
95735,262005.38,262005.38
95767,289279.97,289279.97
95786,91359.8,91359.8
95826,106892.23,106892.23
95917,51345.8,51345.8
95947,345068.0,345068.0
95965,380131.89,380131.89
95971,163121.06,163121.06
95975,37056.96,37056.96
95999,813708.64,406854.32
96001,232827.88,232827.88
96060,275360.88,275360.88
96105,181085.67,181085.67
96116,168051.57,168051.57
96117,142971.9,142971.9
96150,30293.08,30293.08
96158,114138.62,114138.62
96165,292077.11,292077.11
96190,234218.76,234218.76
96242,142083.89,142083.89
96266,431751.75,431751.75
96288,279061.25,279061.25
96308,220658.88,220658.88
96310,120950.92,120950.92
96330,490496.54,490496.54
96344,395990.14,395990.14
96351,401945.78,401945.78
96376,482830.63,482830.63
96416,191011.0,191011.0
96420,378576.42,378576.42
96428,150980.95,150980.95
96440,231938.32,231938.32
96530,394070.59,394070.59
96567,160771.0,160771.0
96626,132814.67,132814.67
96672,192167.73,192167.73
96673,182046.42,182046.42
96675,333136.67,333136.67
96677,224792.74,224792.74
96714,336116.23,336116.23
96744,31716.24,31716.24
96782,212316.06,212316.06
96879,99331.35,99331.35
96880,278573.75,278573.75
96897,103194.55,103194.55
96986,376866.49,376866.49
97003,236461.12,236461.12
97042,75522.28,75522.28
97066,360110.77,360110.77
97093,192912.66,192912.66
97100,461896.3,461896.3
97105,487136.72,487136.72
97179,94448.64,94448.64
97182,252103.44,252103.44
97200,349451.42,349451.42
97244,186546.8,186546.8
97261,184249.09,184249.09
97265,172896.3,172896.3
97304,199543.41,199543.41
97321,413142.94,413142.94
97332,491450.51,491450.51
97351,393289.57,393289.57
97396,269607.91,269607.91
97435,63220.61,63220.61
97450,460073.05,230036.525
97472,307542.61,307542.61
97481,363916.31,363916.31
97520,181721.87,181721.87
97523,128801.99,128801.99
97537,367852.3,367852.3
97564,65672.5,65672.5
97567,407946.15,407946.15
97582,207523.3,207523.3
97601,366812.47,366812.47
97617,240437.09,240437.09
97680,126085.45,126085.45
97694,31820.46,31820.46
97696,381307.41,381307.41
97743,189853.76,189853.76
97760,276578.16,276578.16
97784,206025.19,206025.19
97798,276732.79,276732.79
97818,304403.73,304403.73
97833,171655.52,171655.52
97863,158853.64,158853.64
97893,412643.61,412643.61
97947,225527.41,225527.41
98009,323897.84,323897.84
98063,452873.52,452873.52
98081,45570.18,45570.18
98136,186624.44,186624.44
98147,206948.83,206948.83
98153,209328.73,209328.73
98161,202808.87,202808.87
98163,117495.05,117495.05
98186,195687.25,195687.25
98207,455300.85,455300.85
98222,411579.56,411579.56
98260,192999.3,192999.3
98272,195663.83,195663.83
98292,486589.28,486589.28
98295,384676.6,384676.6
98324,279024.53,279024.53
98332,316282.75,316282.75
98336,73842.76,73842.76
98341,400274.35,400274.35
98357,70920.81,70920.81
98368,442598.38,442598.38
98378,177902.82,177902.82
98415,419583.39,419583.39
98428,131005.54,131005.54
98439,365456.31,365456.31
98441,112258.55,112258.55
98446,80148.21,80148.21
98450,53641.12,53641.12
98508,269675.85,269675.85
98510,220804.07,220804.07
98523,391069.81,391069.81
98544,60087.65,60087.65
98552,185805.91,185805.91
98569,427675.4,427675.4
98579,468887.17,468887.17
98601,244419.9,244419.9
98633,353985.23,353985.23
98654,348686.27,348686.27
98682,491371.25,491371.25
98718,46450.57,46450.57
98734,385214.62,385214.62
98737,201613.87,201613.87
98766,363597.81,363597.81
98792,378593.1,378593.1
98793,101445.22,101445.22
98794,321588.04,321588.04
98797,475099.98,475099.98
98822,23398.08,23398.08
98839,450553.28,450553.28
98894,61172.75,61172.75
98902,274915.1,274915.1
98933,464851.57,464851.57
98990,171946.38,171946.38
99007,174947.21,174947.21
99018,43779.57,43779.57
99036,284868.97,284868.97
99041,282111.44,282111.44
99069,483541.53,483541.53
99078,161779.68,161779.68
99080,387867.02,387867.02
99140,433128.84,433128.84
99162,235534.36,235534.36
99183,299144.73,299144.73
99221,422720.94,422720.94
99250,475272.74,475272.74
99274,223503.08,223503.08
99308,41993.56,41993.56
99338,119631.39,119631.39
99342,431859.73,431859.73
99343,58850.2,58850.2
99366,313643.83,313643.83
99381,160857.04,160857.04
99401,459869.91,459869.91
99406,45908.61,45908.61
99407,257426.18,257426.18
99413,171008.92,171008.92
99415,300696.02,300696.02
99433,252958.31,252958.31
99460,409432.31,409432.31
99478,65475.14,65475.14
99512,120825.87,120825.87
99525,318726.24,318726.24
99538,304069.57,304069.57
99567,487186.16,487186.16
99578,188523.28,188523.28
99589,81204.78,81204.78
99597,300331.0,300331.0
99630,147077.99,147077.99
99639,463517.66,463517.66
99652,147760.23,147760.23
99691,34615.74,34615.74
99698,426559.07,426559.07
99761,33213.31,33213.31
99767,210277.83,210277.83
99794,246533.76,246533.76
99805,204870.29,204870.29
99813,364771.05,364771.05
99820,229902.13,229902.13
99825,327963.54,327963.54
99837,128381.79,128381.79
99841,5277.92,5277.92
99858,458664.37,458664.37
99866,412703.54,206351.77
99924,179017.78,179017.78
99925,77224.05,77224.05
99928,121950.19,121950.19
99996,338728.93,338728.93
99999,379113.87,379113.87
