client_id,service,rating
66628,Carte Bancaire,2
90649,Service Client,4
25073,Service Client,5
58871,Service Client,1
92927,Service Client,1
74929,Prêt,4
4187,Service Client,5
10447,Prêt,3
59411,Service Client,1
89561,Compte Épargne,5
71414,Carte Bancaire,1
70844,Compte Épargne,4
15694,Service Client,2
63300,Service Client,5
61021,Prêt,5
13500,Carte Bancaire,3
37443,Service Client,4
44595,Prêt,5
65155,Prêt,3
35569,Compte Épargne,1
28770,Carte Bancaire,5
68687,Service Client,2
10727,Prêt,2
69509,Compte Épargne,1
57132,Prêt,4
71749,Service Client,2
5801,Compte Épargne,3
67624,Compte Épargne,5
49244,Carte Bancaire,4
2465,Service Client,1
68155,Compte Épargne,3
3325,Compte Épargne,2
30086,Carte Bancaire,5
84453,Prêt,5
35367,Service Client,5
36820,Carte Bancaire,5
90078,Compte Épargne,2
2440,Compte Épargne,4
25915,Compte Épargne,3
2776,Carte Bancaire,4
93990,Service Client,4
20882,Carte Bancaire,4
47259,Prêt,3
17254,Service Client,2
85489,Prêt,1
38534,Compte Épargne,5
53588,Service Client,2
89565,Compte Épargne,5
18819,Prêt,1
87816,Prêt,5
94945,Carte Bancaire,2
60249,Service Client,5
64071,Service Client,2
4448,Service Client,1
79999,Prêt,2
17380,Carte Bancaire,3
6073,Prêt,2
7271,Service Client,1
32974,Service Client,1
85552,Compte Épargne,3
39375,Service Client,4
73996,Service Client,1
81483,Carte Bancaire,5
95053,Carte Bancaire,4
90153,Prêt,1
34458,Compte Épargne,3
49008,Service Client,3
42738,Service Client,4
19536,Prêt,1
85313,Carte Bancaire,3
65122,Carte Bancaire,1
15907,Service Client,1
8174,Prêt,4
8597,Prêt,2
63374,Carte Bancaire,4
91192,Service Client,5
86638,Compte Épargne,1
59304,Carte Bancaire,5
22858,Service Client,5
39293,Service Client,5
52764,Carte Bancaire,2
27110,Prêt,1
35979,Compte Épargne,1
38954,Compte Épargne,1
20447,Carte Bancaire,2
48726,Compte Épargne,1
39560,Prêt,2
97272,Compte Épargne,5
18840,Service Client,3
27474,Compte Épargne,1
63885,Prêt,2
72308,Carte Bancaire,2
20503,Carte Bancaire,1
23508,Prêt,3
58725,Service Client,4
77982,Service Client,2
86444,Prêt,5
83061,Compte Épargne,2
11610,Prêt,2
19583,Compte Épargne,2
10873,Service Client,5
31344,Compte Épargne,2
64306,Prêt,2
49727,Compte Épargne,5
97624,Prêt,2
11812,Prêt,2
40201,Prêt,1
17869,Carte Bancaire,5
21665,Prêt,3
33569,Compte Épargne,4
79981,Carte Bancaire,1
20018,Carte Bancaire,2
86733,Service Client,3
13062,Compte Épargne,3
47221,Compte Épargne,3
18366,Service Client,3
37974,Compte Épargne,2
32346,Carte Bancaire,1
90461,Service Client,5
22928,Prêt,4
77848,Compte Épargne,1
97797,Carte Bancaire,2
24831,Carte Bancaire,2
31685,Prêt,3
86410,Prêt,2
16000,Service Client,4
50243,Compte Épargne,1
98312,Prêt,1
23746,Prêt,2
43120,Prêt,2
34858,Carte Bancaire,5
27431,Carte Bancaire,4
80244,Compte Épargne,5
88751,Compte Épargne,3
70250,Carte Bancaire,5
88204,Prêt,3
38773,Prêt,2
42760,Carte Bancaire,2
69233,Compte Épargne,1
26351,Prêt,2
21962,Carte Bancaire,2
24948,Prêt,3
49798,Service Client,5
53820,Service Client,2
36366,Carte Bancaire,2
21333,Prêt,1
20938,Service Client,4
24442,Compte Épargne,4
34171,Prêt,2
44411,Compte Épargne,5
72413,Service Client,5
43612,Service Client,1
4409,Prêt,5
87732,Prêt,3
79793,Compte Épargne,4
67429,Service Client,1
69196,Prêt,3
64547,Prêt,4
51013,Compte Épargne,1
9941,Service Client,2
8387,Prêt,2
77088,Service Client,5
39819,Prêt,1
87680,Carte Bancaire,5
28734,Prêt,2
47334,Service Client,4
20950,Compte Épargne,3
90834,Compte Épargne,3
88352,Compte Épargne,4
36868,Prêt,2
43937,Compte Épargne,4
11883,Compte Épargne,5
41721,Service Client,4
90192,Carte Bancaire,3
34255,Carte Bancaire,3
80281,Service Client,2
47935,Prêt,2
70015,Compte Épargne,3
23845,Service Client,3
6598,Service Client,1
48344,Service Client,4
91460,Prêt,5
52386,Compte Épargne,1
97921,Prêt,3
61573,Prêt,5
46671,Carte Bancaire,3
78233,Carte Bancaire,2
79998,Prêt,5
52952,Service Client,5
35145,Prêt,3
82128,Service Client,3
97931,Prêt,4
47067,Carte Bancaire,4
1432,Carte Bancaire,4
38747,Carte Bancaire,2
14738,Compte Épargne,2
66278,Prêt,4
55944,Carte Bancaire,4
63234,Compte Épargne,5
50782,Prêt,4
21372,Carte Bancaire,3
77741,Compte Épargne,4
61978,Service Client,1
21957,Compte Épargne,3
47111,Compte Épargne,5
72968,Service Client,1
8532,Carte Bancaire,3
52843,Prêt,5
41880,Carte Bancaire,1
46374,Carte Bancaire,1
90926,Service Client,5
82847,Service Client,2
22879,Compte Épargne,3
42724,Compte Épargne,2
39355,Compte Épargne,4
51315,Carte Bancaire,2
45181,Compte Épargne,2
14795,Compte Épargne,5
18235,Carte Bancaire,3
80757,Carte Bancaire,3
5447,Prêt,4
58005,Service Client,1
13676,Carte Bancaire,5
68862,Compte Épargne,4
26555,Carte Bancaire,3
78613,Prêt,2
45836,Service Client,1
33200,Prêt,5
53339,Service Client,5
63931,Prêt,2
58036,Service Client,2
6372,Compte Épargne,3
56045,Service Client,1
20550,Prêt,3
68525,Carte Bancaire,4
15712,Prêt,1
30974,Service Client,5
19008,Compte Épargne,1
76077,Service Client,1
65557,Compte Épargne,2
60288,Compte Épargne,4
67135,Compte Épargne,2
89334,Prêt,1
56606,Carte Bancaire,4
79136,Compte Épargne,3
86940,Compte Épargne,1
22844,Prêt,4
10972,Prêt,4
68870,Prêt,1
45928,Carte Bancaire,2
57618,Carte Bancaire,1
57734,Service Client,2
41714,Carte Bancaire,2
34585,Service Client,5
75768,Carte Bancaire,1
54768,Service Client,4
18261,Carte Bancaire,4
73412,Prêt,1
82191,Carte Bancaire,3
81107,Prêt,5
7619,Service Client,3
25235,Compte Épargne,4
23470,Prêt,3
91587,Prêt,5
2506,Compte Épargne,3
9951,Service Client,1
12760,Service Client,5
60586,Prêt,4
67184,Prêt,4
31212,Compte Épargne,3
7373,Service Client,2
95247,Compte Épargne,2
98880,Prêt,2
60425,Carte Bancaire,2
43283,Carte Bancaire,5
7119,Service Client,1
9348,Service Client,1
89692,Carte Bancaire,1
48004,Carte Bancaire,5
12686,Service Client,1
10702,Service Client,4
60030,Carte Bancaire,3
30881,Service Client,1
33834,Prêt,4
88951,Service Client,3
94463,Prêt,3
64853,Prêt,1
64658,Service Client,5
59165,Prêt,1
33222,Prêt,5
53697,Prêt,4
84125,Compte Épargne,2
27436,Prêt,5
19561,Compte Épargne,1
31246,Prêt,2
90792,Prêt,4
33447,Prêt,5
94696,Compte Épargne,1
89512,Compte Épargne,3
21963,Compte Épargne,4
62287,Carte Bancaire,2
58497,Prêt,2
75650,Carte Bancaire,3
65465,Service Client,4
32117,Carte Bancaire,2
49740,Compte Épargne,3
59818,Carte Bancaire,2
42150,Service Client,4
13564,Service Client,5
22700,Prêt,1
11598,Prêt,1
14551,Prêt,5
96783,Carte Bancaire,2
47027,Carte Bancaire,2
3545,Compte Épargne,1
13700,Carte Bancaire,5
44342,Carte Bancaire,5
59337,Prêt,3
46110,Carte Bancaire,3
95700,Carte Bancaire,3
23091,Compte Épargne,3
3394,Prêt,5
33843,Service Client,1
73127,Carte Bancaire,1
15039,Prêt,1
69699,Prêt,1
33436,Carte Bancaire,4
61273,Carte Bancaire,1
69214,Carte Bancaire,3
58574,Compte Épargne,2
77203,Compte Épargne,4
32470,Compte Épargne,4
44438,Carte Bancaire,1
70797,Prêt,5
92723,Service Client,4
68496,Carte Bancaire,3
38407,Carte Bancaire,5
95629,Carte Bancaire,5
81524,Service Client,2
1796,Compte Épargne,4
66180,Service Client,4
34050,Service Client,4
27421,Carte Bancaire,1
6989,Carte Bancaire,5
67497,Compte Épargne,4
94723,Service Client,4
4483,Prêt,1
43744,Carte Bancaire,3
93933,Compte Épargne,1
59896,Compte Épargne,3
46486,Carte Bancaire,2
75319,Prêt,3
76558,Service Client,1
14339,Compte Épargne,1
74718,Compte Épargne,1
58605,Service Client,1
2956,Carte Bancaire,1
83487,Service Client,3
6079,Service Client,5
64652,Carte Bancaire,2
91793,Carte Bancaire,4
63077,Prêt,1
14499,Prêt,3
6465,Carte Bancaire,4
94086,Compte Épargne,5
30514,Carte Bancaire,5
75015,Compte Épargne,4
43059,Carte Bancaire,4
65881,Service Client,3
20966,Prêt,2
21006,Compte Épargne,1
97510,Prêt,1
44042,Service Client,2
12443,Compte Épargne,5
54582,Compte Épargne,2
96052,Prêt,2
80489,Carte Bancaire,5
39570,Carte Bancaire,4
80585,Service Client,2
58328,Compte Épargne,2
71348,Carte Bancaire,2
58167,Compte Épargne,3
7526,Service Client,3
36925,Compte Épargne,4
60385,Carte Bancaire,3
86650,Compte Épargne,5
11822,Carte Bancaire,4
38712,Service Client,5
27370,Carte Bancaire,4
61059,Compte Épargne,2
13196,Carte Bancaire,3
80887,Service Client,4
98981,Carte Bancaire,3
91702,Compte Épargne,4
92274,Service Client,4
44894,Compte Épargne,4
9281,Carte Bancaire,2
44263,Carte Bancaire,4
25373,Compte Épargne,2
95867,Carte Bancaire,1
46571,Carte Bancaire,3
16149,Carte Bancaire,3
20519,Service Client,2
76245,Carte Bancaire,1
23729,Service Client,5
43522,Prêt,2
75292,Compte Épargne,1
49206,Prêt,4
73478,Prêt,1
80189,Carte Bancaire,5
43831,Prêt,4
2596,Prêt,3
99288,Service Client,1
99874,Prêt,1
25366,Compte Épargne,3
36628,Service Client,4
28799,Prêt,2
34491,Service Client,1
43078,Prêt,5
29273,Carte Bancaire,3
26222,Prêt,4
68735,Prêt,4
59658,Prêt,2
89959,Service Client,5
40618,Service Client,4
61439,Compte Épargne,2
46838,Carte Bancaire,2
83790,Service Client,2
73121,Compte Épargne,4
38247,Service Client,2
81935,Service Client,5
1110,Compte Épargne,5
59805,Service Client,5
87650,Service Client,3
1431,Prêt,3
74890,Compte Épargne,3
86212,Service Client,1
62950,Compte Épargne,1
23419,Prêt,2
33272,Service Client,1
22091,Compte Épargne,4
74469,Service Client,2
59784,Carte Bancaire,4
54057,Compte Épargne,2
36912,Carte Bancaire,1
99559,Service Client,1
34535,Compte Épargne,1
30396,Carte Bancaire,2
14630,Carte Bancaire,2
3736,Service Client,3
30640,Carte Bancaire,4
39568,Carte Bancaire,1
35523,Service Client,1
52734,Prêt,2
5012,Compte Épargne,5
37666,Service Client,4
43366,Prêt,3
94008,Carte Bancaire,3
97479,Service Client,4
74043,Compte Épargne,2
46265,Prêt,1
35384,Prêt,5
95956,Service Client,4
24322,Service Client,1
46147,Compte Épargne,4
65378,Service Client,3
98350,Compte Épargne,1
31406,Carte Bancaire,3
29583,Prêt,5
31819,Prêt,4
75215,Prêt,4
37637,Service Client,1
27816,Prêt,3
73802,Service Client,1
61220,Carte Bancaire,4
27547,Carte Bancaire,3
67316,Prêt,5
58271,Prêt,3
18825,Prêt,5
36629,Compte Épargne,2
37517,Service Client,1
2965,Prêt,4
48653,Carte Bancaire,3
29859,Compte Épargne,1
94163,Compte Épargne,5
84844,Carte Bancaire,3
27505,Compte Épargne,1
67674,Carte Bancaire,1
77533,Carte Bancaire,2
97137,Prêt,1
91278,Compte Épargne,1
81304,Compte Épargne,5
98520,Service Client,3
24434,Carte Bancaire,2
58843,Carte Bancaire,2
62417,Compte Épargne,3
31577,Service Client,4
98405,Service Client,5
46610,Carte Bancaire,2
7886,Prêt,4
90935,Carte Bancaire,1
93639,Compte Épargne,5
49542,Service Client,1
15545,Compte Épargne,2
9255,Carte Bancaire,3
56697,Compte Épargne,3
64522,Prêt,4
49190,Service Client,4
34248,Prêt,2
89039,Carte Bancaire,5
17982,Compte Épargne,4
93120,Carte Bancaire,2
81512,Carte Bancaire,5
5006,Prêt,3
95228,Service Client,4
77075,Prêt,1
60069,Compte Épargne,2
36772,Compte Épargne,3
59421,Carte Bancaire,1
51235,Service Client,3
77798,Compte Épargne,3
98470,Prêt,5
86309,Prêt,1
90689,Service Client,2
25274,Compte Épargne,1
91472,Service Client,5
75065,Prêt,4
38176,Carte Bancaire,4
26753,Compte Épargne,5
87322,Compte Épargne,3
68471,Service Client,5
19128,Compte Épargne,5
54058,Carte Bancaire,2
29262,Service Client,5
74332,Carte Bancaire,5
64843,Prêt,4
49290,Compte Épargne,2
30847,Compte Épargne,3
44121,Prêt,3
35150,Service Client,2
42531,Prêt,4
7405,Prêt,5
80720,Service Client,5
61394,Compte Épargne,4
19531,Service Client,1
25565,Prêt,1
58792,Prêt,5
57483,Prêt,2
80781,Service Client,5
71715,Prêt,2
35503,Service Client,5
8691,Service Client,2
29747,Service Client,4
22693,Prêt,4
56586,Service Client,5
34864,Prêt,2
55716,Service Client,5
63367,Prêt,4
28410,Service Client,4
97454,Prêt,2
62081,Prêt,2
68131,Service Client,4
44785,Carte Bancaire,3
88688,Carte Bancaire,3
36136,Compte Épargne,5
4909,Prêt,1
40976,Compte Épargne,3
86165,Prêt,3
4520,Carte Bancaire,3
66448,Compte Épargne,5
99619,Compte Épargne,3
24548,Service Client,4
42800,Compte Épargne,5
61847,Prêt,1
31379,Prêt,5
23368,Service Client,2
99178,Carte Bancaire,5
8841,Prêt,5
11066,Service Client,2
38205,Prêt,2
79671,Prêt,3
4767,Prêt,3
77647,Service Client,2
67389,Service Client,3
65843,Prêt,2
86939,Carte Bancaire,4
73592,Compte Épargne,5
65724,Carte Bancaire,3
49925,Compte Épargne,5
89987,Carte Bancaire,2
69532,Compte Épargne,3
66135,Compte Épargne,5
37987,Service Client,2
4861,Service Client,4
44769,Service Client,4
28487,Prêt,1
17821,Service Client,5
36704,Carte Bancaire,5
29516,Compte Épargne,4
33290,Prêt,3
10588,Carte Bancaire,3
92035,Compte Épargne,3
51491,Service Client,1
21740,Compte Épargne,4
6949,Service Client,1
65488,Compte Épargne,5
7473,Carte Bancaire,4
80767,Carte Bancaire,3
34303,Compte Épargne,3
95312,Carte Bancaire,5
60421,Service Client,3
96055,Carte Bancaire,1
27260,Service Client,2
98782,Carte Bancaire,3
16840,Prêt,1
67056,Prêt,2
37432,Service Client,3
60414,Service Client,5
38724,Carte Bancaire,3
95781,Compte Épargne,3
59447,Service Client,4
70618,Prêt,2
44843,Carte Bancaire,5
96191,Prêt,3
17269,Compte Épargne,3
37790,Service Client,5
61734,Prêt,2
88944,Compte Épargne,3
1705,Service Client,5
12172,Compte Épargne,4
85548,Prêt,2
75275,Compte Épargne,3
43027,Prêt,1
84497,Service Client,4
95141,Service Client,1
96871,Compte Épargne,3
71809,Compte Épargne,5
33752,Carte Bancaire,5
92522,Service Client,2
36063,Compte Épargne,2
77576,Prêt,3
86775,Carte Bancaire,1
69608,Carte Bancaire,1
86674,Service Client,2
45232,Compte Épargne,4
86091,Prêt,2
89483,Prêt,3
41793,Prêt,4
93095,Service Client,5
8999,Prêt,4
62294,Carte Bancaire,5
74005,Compte Épargne,5
48137,Service Client,2
21979,Carte Bancaire,3
3369,Carte Bancaire,4
68504,Carte Bancaire,5
72484,Compte Épargne,3
35374,Compte Épargne,3
36965,Carte Bancaire,5
76810,Compte Épargne,5
38025,Service Client,5
69045,Carte Bancaire,5
80866,Compte Épargne,2
5562,Service Client,5
60334,Compte Épargne,5
54493,Prêt,2
14287,Prêt,2
67910,Service Client,3
52522,Prêt,4
19228,Carte Bancaire,5
45911,Prêt,1
48598,Compte Épargne,4
36088,Prêt,5
19325,Compte Épargne,3
24809,Prêt,5
3009,Compte Épargne,4
58677,Compte Épargne,2
32564,Prêt,1
68366,Carte Bancaire,1
19682,Service Client,3
40865,Carte Bancaire,4
75912,Compte Épargne,3
3714,Prêt,5
27442,Service Client,4
28209,Prêt,4
30186,Prêt,4
71709,Service Client,2
20616,Compte Épargne,5
27737,Prêt,3
69368,Prêt,1
67660,Compte Épargne,2
74678,Carte Bancaire,5
87406,Compte Épargne,1
78306,Prêt,5
9654,Prêt,2
89198,Carte Bancaire,1
32703,Service Client,3
46752,Prêt,5
79202,Carte Bancaire,4
79936,Compte Épargne,5
33331,Compte Épargne,2
12945,Carte Bancaire,5
18921,Prêt,3
40564,Service Client,5
96765,Prêt,2
22986,Compte Épargne,2
93546,Compte Épargne,4
3101,Carte Bancaire,2
14504,Prêt,1
1528,Service Client,1
62684,Service Client,5
24829,Carte Bancaire,4
17991,Service Client,5
9557,Compte Épargne,1
41602,Compte Épargne,1
65068,Prêt,5
74309,Compte Épargne,5
89253,Compte Épargne,4
55370,Service Client,2
82525,Service Client,3
17677,Service Client,4
45712,Carte Bancaire,2
6237,Carte Bancaire,3
66673,Service Client,1
27175,Compte Épargne,2
66413,Carte Bancaire,3
61253,Carte Bancaire,4
63278,Prêt,5
74952,Carte Bancaire,5
78791,Prêt,3
81397,Compte Épargne,4
21549,Prêt,5
20044,Prêt,1
56836,Carte Bancaire,5
39404,Prêt,1
95336,Compte Épargne,2
70607,Compte Épargne,4
90121,Service Client,3
56932,Carte Bancaire,3
18352,Compte Épargne,4
43526,Compte Épargne,4
77738,Compte Épargne,1
79818,Carte Bancaire,5
72366,Carte Bancaire,1
9271,Service Client,4
70139,Carte Bancaire,2
94472,Compte Épargne,3
9406,Carte Bancaire,1
71863,Service Client,5
72311,Compte Épargne,3
38413,Service Client,2
36052,Carte Bancaire,3
62662,Service Client,1
90031,Carte Bancaire,5
57488,Compte Épargne,4
23277,Prêt,3
77752,Carte Bancaire,1
86233,Carte Bancaire,5
58722,Prêt,4
28962,Service Client,5
5135,Prêt,2
81383,Carte Bancaire,5
58577,Prêt,5
10359,Compte Épargne,4
85901,Carte Bancaire,5
71606,Service Client,4
20421,Prêt,3
78010,Prêt,1
64934,Carte Bancaire,2
71626,Carte Bancaire,3
45591,Service Client,5
50635,Carte Bancaire,5
89290,Carte Bancaire,2
34634,Prêt,5
18353,Carte Bancaire,4
81735,Prêt,4
21488,Carte Bancaire,4
21785,Carte Bancaire,5
58214,Carte Bancaire,1
86151,Carte Bancaire,2
21025,Prêt,2
73279,Service Client,3
92393,Carte Bancaire,3
34319,Carte Bancaire,1
93986,Carte Bancaire,5
12867,Prêt,2
61193,Compte Épargne,4
50862,Service Client,2
65520,Prêt,1
85492,Carte Bancaire,5
58280,Service Client,4
47302,Service Client,2
24728,Service Client,3
1177,Prêt,3
57298,Service Client,4
72744,Service Client,1
18443,Carte Bancaire,4
60983,Compte Épargne,1
60114,Compte Épargne,5
44314,Prêt,5
36267,Compte Épargne,1
73585,Service Client,3
54566,Service Client,2
26203,Compte Épargne,1
74144,Service Client,5
49440,Prêt,5
67290,Carte Bancaire,1
41735,Carte Bancaire,4
93803,Prêt,4
15211,Prêt,3
79381,Prêt,5
27946,Compte Épargne,2
56179,Service Client,5
9314,Compte Épargne,5
63189,Prêt,5
28879,Service Client,5
72982,Prêt,1
8656,Service Client,4
22598,Compte Épargne,5
54825,Carte Bancaire,2
40141,Compte Épargne,5
16910,Carte Bancaire,5
88307,Carte Bancaire,2
7120,Service Client,1
79192,Compte Épargne,1
64026,Carte Bancaire,2
50833,Carte Bancaire,1
57325,Prêt,2
60195,Prêt,3
99678,Prêt,2
25323,Carte Bancaire,5
70781,Compte Épargne,5
41279,Service Client,3
37909,Carte Bancaire,4
97344,Prêt,4
2522,Prêt,3
63897,Service Client,3
63297,Carte Bancaire,3
7848,Service Client,5
89128,Carte Bancaire,3
49750,Compte Épargne,3
17392,Carte Bancaire,4
5517,Compte Épargne,3
78986,Prêt,3
21610,Prêt,3
36791,Service Client,3
90493,Service Client,4
31504,Service Client,5
19090,Compte Épargne,3
16542,Carte Bancaire,2
33609,Carte Bancaire,3
17814,Carte Bancaire,3
31880,Service Client,1
22140,Service Client,5
96918,Carte Bancaire,2
98084,Prêt,5
2623,Prêt,5
78911,Carte Bancaire,5
48907,Compte Épargne,5
52160,Carte Bancaire,1
78857,Service Client,1
90170,Compte Épargne,3
45130,Carte Bancaire,2
56276,Service Client,2
90266,Carte Bancaire,2
40425,Compte Épargne,1
39998,Prêt,5
16762,Carte Bancaire,3
23943,Carte Bancaire,4
11302,Service Client,2
80940,Service Client,1
51763,Compte Épargne,2
78425,Compte Épargne,3
98383,Prêt,1
44625,Prêt,1
55570,Service Client,2
2039,Carte Bancaire,1
11805,Prêt,3
36268,Prêt,4
80155,Compte Épargne,1
8565,Service Client,1
2097,Service Client,2
60144,Prêt,3
35478,Prêt,5
1080,Service Client,1
55375,Carte Bancaire,5
59519,Carte Bancaire,3
98885,Carte Bancaire,2
24648,Compte Épargne,4
18554,Compte Épargne,5
36176,Carte Bancaire,3
91253,Service Client,4
20781,Compte Épargne,1
72281,Service Client,2
1626,Prêt,5
14532,Carte Bancaire,3
74243,Compte Épargne,5
14250,Service Client,3
34359,Compte Épargne,2
72637,Compte Épargne,3
46993,Compte Épargne,1
23601,Compte Épargne,1
95220,Compte Épargne,2
38262,Carte Bancaire,2
74789,Compte Épargne,2
78624,Service Client,5
43562,Prêt,1
58106,Carte Bancaire,1
99433,Service Client,4
83940,Compte Épargne,5
25643,Service Client,1
3405,Compte Épargne,1
83673,Compte Épargne,1
38303,Compte Épargne,2
18369,Service Client,2
28821,Prêt,5
10093,Prêt,5
81128,Carte Bancaire,4
89314,Carte Bancaire,5
46058,Compte Épargne,5
32609,Compte Épargne,2
73335,Carte Bancaire,4
24340,Service Client,4
69634,Compte Épargne,2
59614,Carte Bancaire,2
49739,Carte Bancaire,3
7236,Compte Épargne,4
28222,Prêt,5
37115,Compte Épargne,1
9636,Compte Épargne,4
80525,Carte Bancaire,3
27980,Compte Épargne,1
34349,Service Client,2
38008,Carte Bancaire,4
52806,Compte Épargne,5
53151,Compte Épargne,2
35618,Compte Épargne,2
84606,Carte Bancaire,3
29456,Compte Épargne,5
66891,Service Client,3
38945,Service Client,3
98620,Prêt,3
98825,Prêt,2
6199,Prêt,1
64721,Service Client,3
77262,Compte Épargne,3
2364,Service Client,3
96657,Prêt,4
52839,Service Client,4
41854,Compte Épargne,1
22568,Carte Bancaire,2
77869,Service Client,2
1174,Carte Bancaire,4
52333,Carte Bancaire,5
77522,Service Client,5
9252,Service Client,5
91597,Prêt,1
28383,Prêt,1
21607,Service Client,5
58480,Compte Épargne,4
64626,Prêt,4
25327,Service Client,1
53926,Compte Épargne,2
16255,Compte Épargne,4
63009,Service Client,3
